X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,geotracker_meta
4.35677599,50.83434702,0,0,225,111.97,2022-07-20 07:11:06.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35690267,50.83421421,0,0,226,110.63,2022-07-20 07:11:10.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35699483,50.83413134,0,0,227,109.96,2022-07-20 07:11:12.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35708176,50.83404135,0,0,228,110.43,2022-07-20 07:11:14.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35717173,50.83395121,0,0,229,112.61,2022-07-20 07:11:17.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35759818,50.83347733,0,0,230,116.05,2022-07-20 07:11:30.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35791656,50.83324946,0,0,231,151.04,2022-07-20 07:11:56.999+00,,,,,,,,,,,,,,,,,,,,,,
4.3583088,50.83321482,0,0,232,175.11,2022-07-20 07:12:03.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35837616,50.83311028,0,0,233,177.78,2022-07-20 07:12:07.999+00,,,,,,,,,,,,,,,,,,,,,,
4.3584402,50.83298094,0,0,234,183.16,2022-07-20 07:12:11.999+00,,,,,,,,,,,,,,,,,,,,,,
4.3585772,50.83285621,0,0,235,187.49,2022-07-20 07:12:13.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35869779,50.83277582,0,0,236,189.22,2022-07-20 07:12:16.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35881924,50.8326634,0,0,237,188.71,2022-07-20 07:12:17.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35890084,50.8325702,0,0,238,188.85,2022-07-20 07:12:19.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35906538,50.83240847,0,0,239,188.72,2022-07-20 07:12:20.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35920768,50.83226805,0,0,240,188.84,2022-07-20 07:12:21.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35953654,50.8319344,0,0,241,187.96,2022-07-20 07:12:24.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35962337,50.83182779,0,0,242,185.81,2022-07-20 07:12:26.999+00,,,,,,,,,,,,,,,,,,,,,,
4.361969,50.82915272,0,0,243,183.98,2022-07-20 07:13:01.999+00,,,,,,,,,,,,,,,,,,,,,,
4.36215218,50.82858036,0,0,244,180.35,2022-07-20 07:13:14.999+00,,,,,,,,,,,,,,,,,,,,,,
4.36225885,50.82850687,0,0,245,169.37,2022-07-20 07:13:38.999+00,,,,,,,,,,,,,,,,,,,,,,
4.363867,50.82727013,0,0,246,126.34,2022-07-20 07:14:43.999+00,,,,,,,,,,,,,,,,,,,,,,
4.36360651,50.82742701,0,0,247,128.67,2022-07-20 07:14:45.999+00,,,,,,,,,,,,,,,,,,,,,,
4.36703507,50.82449397,0,0,248,181.9,2022-07-20 07:16:00.999+00,,,,,,,,,,,,,,,,,,,,,,
4.3673782,50.82428237,0,0,249,175.04,2022-07-20 07:16:05.999+00,,,,,,,,,,,,,,,,,,,,,,
4.36729856,50.82420428,0,0,250,174.42,2022-07-20 07:16:06.999+00,,,,,,,,,,,,,,,,,,,,,,
4.36810775,50.82329146,0,0,251,244.18,2022-07-20 07:16:51.999+00,,,,,,,,,,,,,,,,,,,,,,
4.37043185,50.8194791,0,0,252,167.01,2022-07-20 07:17:58.999+00,,,,,,,,,,,,,,,,,,,,,,
4.3704922,50.81933581,0,0,253,166.12,2022-07-20 07:17:59.999+00,,,,,,,,,,,,,,,,,,,,,,
4.3707429,50.81927123,0,0,254,169.58,2022-07-20 07:18:01.999+00,,,,,,,,,,,,,,,,,,,,,,
4.3706944,50.81910504,0,0,255,174.25,2022-07-20 07:18:10.999+00,,,,,,,,,,,,,,,,,,,,,,
4.37153286,50.81740889,0,0,256,185.6,2022-07-20 07:18:52.999+00,,,,,,,,,,,,,,,,,,,,,,
4.37158065,50.8157023,0,0,257,130.38,2022-07-20 07:19:33.999+00,,,,,,,,,,,,,,,,,,,,,,
4.37174478,50.81570478,0,0,258,154.34,2022-07-20 07:19:43.999+00,,,,,,,,,,,,,,,,,,,,,,
4.37202361,50.81570546,0,0,259,178.33,2022-07-20 07:19:51.999+00,,,,,,,,,,,,,,,,,,,,,,
4.37219877,50.81560021,0,0,260,178.98,2022-07-20 07:19:58.999+00,,,,,,,,,,,,,,,,,,,,,,
4.37238047,50.81559029,0,0,261,178.55,2022-07-20 07:20:02.999+00,,,,,,,,,,,,,,,,,,,,,,
4.3725738,50.81556859,0,0,262,177.37,2022-07-20 07:20:08.999+00,,,,,,,,,,,,,,,,,,,,,,
4.37557448,50.81590481,0,0,263,169.57,2022-07-20 07:20:36.999+00,,,,,,,,,,,,,,,,,,,,,,
4.37566775,50.81600724,0,0,264,170.04,2022-07-20 07:20:38.999+00,,,,,,,,,,,,,,,,,,,,,,
4.37588606,50.81606623,0,0,265,168.06,2022-07-20 07:20:41.999+00,,,,,,,,,,,,,,,,,,,,,,
4.37617037,50.81621968,0,0,266,165.95,2022-07-20 07:20:44.999+00,,,,,,,,,,,,,,,,,,,,,,
4.37658948,50.81636573,0,0,267,161.7,2022-07-20 07:20:49.999+00,,,,,,,,,,,,,,,,,,,,,,
4.37677993,50.8164445,0,0,268,154.13,2022-07-20 07:20:51.999+00,,,,,,,,,,,,,,,,,,,,,,
4.37693695,50.81656576,0,0,269,148.54,2022-07-20 07:20:54.999+00,,,,,,,,,,,,,,,,,,,,,,
4.37709643,50.8166029,0,0,270,146.91,2022-07-20 07:20:58.999+00,,,,,,,,,,,,,,,,,,,,,,
4.37712828,50.81648454,0,0,271,146.49,2022-07-20 07:21:02.999+00,,,,,,,,,,,,,,,,,,,,,,
4.37727944,50.81648887,0,0,272,147.36,2022-07-20 07:21:19.999+00,,,,,,,,,,,,,,,,,,,,,,
4.37742446,50.81648894,0,0,273,147.38,2022-07-20 07:21:21.999+00,,,,,,,,,,,,,,,,,,,,,,
4.37764484,50.81650748,0,0,274,147.03,2022-07-20 07:21:23.999+00,,,,,,,,,,,,,,,,,,,,,,
4.37780981,50.81651471,0,0,275,147.44,2022-07-20 07:21:25.999+00,,,,,,,,,,,,,,,,,,,,,,
4.37801731,50.81657106,0,0,276,144.9,2022-07-20 07:21:28.999+00,,,,,,,,,,,,,,,,,,,,,,
4.37811378,50.81663716,0,0,277,143.1,2022-07-20 07:21:30.999+00,,,,,,,,,,,,,,,,,,,,,,
4.37824916,50.81673087,0,0,278,139.68,2022-07-20 07:21:33.999+00,,,,,,,,,,,,,,,,,,,,,,
4.37837173,50.8168132,0,0,279,137.28,2022-07-20 07:21:36.999+00,,,,,,,,,,,,,,,,,,,,,,
4.37845397,50.81688811,0,0,280,136.51,2022-07-20 07:21:38.999+00,,,,,,,,,,,,,,,,,,,,,,
4.37852634,50.81697338,0,0,281,136.68,2022-07-20 07:21:40.999+00,,,,,,,,,,,,,,,,,,,,,,
4.3786413,50.81709164,0,0,282,139.04,2022-07-20 07:21:44.999+00,,,,,,,,,,,,,,,,,,,,,,
4.37885533,50.81741483,0,0,283,145.5,2022-07-20 07:21:52.999+00,,,,,,,,,,,,,,,,,,,,,,
4.37893248,50.81749918,0,0,284,146.14,2022-07-20 07:21:56+00,,,,,,,,,,,,,,,,,,,,,,
4.37914499,50.81766204,0,0,285,146.03,2022-07-20 07:22:09+00,,,,,,,,,,,,,,,,,,,,,,
4.37903663,50.81772033,0,0,286,144.6,2022-07-20 07:23:55+00,,,,,,,,,,,,,,,,,,,,,,
4.37901174,50.81781376,0,0,287,145.01,2022-07-20 07:24:36+00,,,,,,,,,,,,,,,,,,,,,,
4.37901892,50.81791055,0,0,288,146.81,2022-07-20 07:24:39+00,,,,,,,,,,,,,,,,,,,,,,
4.37909072,50.81799022,0,0,289,148.19,2022-07-20 07:24:41+00,,,,,,,,,,,,,,,,,,,,,,
4.37920939,50.81805522,0,0,290,148.37,2022-07-20 07:24:44+00,,,,,,,,,,,,,,,,,,,,,,
4.3793953,50.81807578,0,0,291,148.84,2022-07-20 07:24:48+00,,,,,,,,,,,,,,,,,,,,,,
4.37952029,50.81803189,0,0,292,149.22,2022-07-20 07:24:51+00,,,,,,,,,,,,,,,,,,,,,,
4.37965945,50.81800317,0,0,293,149.56,2022-07-20 07:24:54+00,,,,,,,,,,,,,,,,,,,,,,
4.37985087,50.81790248,0,0,294,151.04,2022-07-20 07:24:57+00,,,,,,,,,,,,,,,,,,,,,,
4.37999599,50.81778507,0,0,295,152.19,2022-07-20 07:24:59+00,,,,,,,,,,,,,,,,,,,,,,
4.38012705,50.81767396,0,0,296,154.02,2022-07-20 07:25:01+00,,,,,,,,,,,,,,,,,,,,,,
4.38024951,50.81757758,0,0,297,155.87,2022-07-20 07:25:03+00,,,,,,,,,,,,,,,,,,,,,,
4.38036978,50.81748919,0,0,298,157.34,2022-07-20 07:25:05+00,,,,,,,,,,,,,,,,,,,,,,
4.38049556,50.8173811,0,0,299,158.79,2022-07-20 07:25:08+00,,,,,,,,,,,,,,,,,,,,,,
4.38064151,50.81729837,0,0,300,159.35,2022-07-20 07:25:28+00,,,,,,,,,,,,,,,,,,,,,,
4.38081723,50.81722258,0,0,301,158.96,2022-07-20 07:25:30+00,,,,,,,,,,,,,,,,,,,,,,
4.38101584,50.81714134,0,0,302,159.62,2022-07-20 07:25:32+00,,,,,,,,,,,,,,,,,,,,,,
4.38123924,50.81704296,0,0,303,160.53,2022-07-20 07:25:34+00,,,,,,,,,,,,,,,,,,,,,,
4.38135925,50.81698471,0,0,304,160.98,2022-07-20 07:25:35+00,,,,,,,,,,,,,,,,,,,,,,
4.38147125,50.81692559,0,0,305,161.39,2022-07-20 07:25:36+00,,,,,,,,,,,,,,,,,,,,,,
4.38167295,50.81680771,0,0,306,162.07,2022-07-20 07:25:38+00,,,,,,,,,,,,,,,,,,,,,,
4.3818664,50.81669334,0,0,307,162.82,2022-07-20 07:25:40+00,,,,,,,,,,,,,,,,,,,,,,
4.38207125,50.81657248,0,0,308,163.37,2022-07-20 07:25:42+00,,,,,,,,,,,,,,,,,,,,,,
4.38225747,50.8164553,0,0,309,163.25,2022-07-20 07:25:44+00,,,,,,,,,,,,,,,,,,,,,,
4.38244216,50.81633713,0,0,310,163.41,2022-07-20 07:25:46+00,,,,,,,,,,,,,,,,,,,,,,
4.38258921,50.81621702,0,0,311,163.36,2022-07-20 07:25:48+00,,,,,,,,,,,,,,,,,,,,,,
4.38283642,50.81604663,0,0,312,163.17,2022-07-20 07:25:51+00,,,,,,,,,,,,,,,,,,,,,,
4.38302593,50.81591809,0,0,313,163.25,2022-07-20 07:25:53+00,,,,,,,,,,,,,,,,,,,,,,
4.38318927,50.81578804,0,0,314,163.38,2022-07-20 07:25:55+00,,,,,,,,,,,,,,,,,,,,,,
4.38328295,50.81571892,0,0,315,164.11,2022-07-20 07:25:56+00,,,,,,,,,,,,,,,,,,,,,,
4.38336688,50.81564422,0,0,316,164.73,2022-07-20 07:25:57+00,,,,,,,,,,,,,,,,,,,,,,
4.38349974,50.81548646,0,0,317,166.1,2022-07-20 07:25:59+00,,,,,,,,,,,,,,,,,,,,,,
4.38357857,50.81538769,0,0,318,167.33,2022-07-20 07:26:00+00,,,,,,,,,,,,,,,,,,,,,,
4.38364653,50.81528378,0,0,319,168.56,2022-07-20 07:26:01+00,,,,,,,,,,,,,,,,,,,,,,
4.383713,50.81519389,0,0,320,169.71,2022-07-20 07:26:02+00,,,,,,,,,,,,,,,,,,,,,,
4.38381128,50.81505384,0,0,321,171.42,2022-07-20 07:26:04+00,,,,,,,,,,,,,,,,,,,,,,
4.38390914,50.81490155,0,0,322,173.47,2022-07-20 07:26:06+00,,,,,,,,,,,,,,,,,,,,,,
4.3839584,50.81480736,0,0,323,174.5,2022-07-20 07:26:07+00,,,,,,,,,,,,,,,,,,,,,,
4.38403826,50.81463981,0,0,324,175.06,2022-07-20 07:26:09+00,,,,,,,,,,,,,,,,,,,,,,
4.38410994,50.81449106,0,0,325,175.3,2022-07-20 07:26:11+00,,,,,,,,,,,,,,,,,,,,,,
4.38417283,50.8143538,0,0,326,175.38,2022-07-20 07:26:13+00,,,,,,,,,,,,,,,,,,,,,,
4.38421345,50.81422971,0,0,327,175.69,2022-07-20 07:26:15+00,,,,,,,,,,,,,,,,,,,,,,
4.3842502,50.81411045,0,0,328,176.18,2022-07-20 07:26:18+00,,,,,,,,,,,,,,,,,,,,,,
4.38424333,50.81400494,0,0,329,176.39,2022-07-20 07:26:28+00,,,,,,,,,,,,,,,,,,,,,,
4.38420104,50.81391184,0,0,330,175.75,2022-07-20 07:26:41+00,,,,,,,,,,,,,,,,,,,,,,
4.38414135,50.81382292,0,0,331,175.12,2022-07-20 07:26:50+00,,,,,,,,,,,,,,,,,,,,,,
4.38412326,50.81372959,0,0,332,174.89,2022-07-20 07:26:55+00,,,,,,,,,,,,,,,,,,,,,,
4.38403257,50.81364268,0,0,333,174.46,2022-07-20 07:27:02+00,,,,,,,,,,,,,,,,,,,,,,
4.38393487,50.81356568,0,0,334,174.05,2022-07-20 07:27:09+00,,,,,,,,,,,,,,,,,,,,,,
4.38382931,50.81349436,0,0,335,173.44,2022-07-20 07:27:14+00,,,,,,,,,,,,,,,,,,,,,,
4.38370382,50.81343621,0,0,336,172.44,2022-07-20 07:27:22+00,,,,,,,,,,,,,,,,,,,,,,
4.38360716,50.81336091,0,0,337,171.8,2022-07-20 07:27:28+00,,,,,,,,,,,,,,,,,,,,,,
4.38351255,50.81329159,0,0,338,170.34,2022-07-20 07:27:37+00,,,,,,,,,,,,,,,,,,,,,,
4.38351725,50.81319552,0,0,339,167.56,2022-07-20 07:27:55+00,,,,,,,,,,,,,,,,,,,,,,
4.38360509,50.81312051,0,0,340,167.84,2022-07-20 07:28:08+00,,,,,,,,,,,,,,,,,,,,,,
4.38358241,50.81300931,0,0,341,168.44,2022-07-20 07:28:14+00,,,,,,,,,,,,,,,,,,,,,,
4.3834803,50.81294456,0,0,342,168.8,2022-07-20 07:28:18+00,,,,,,,,,,,,,,,,,,,,,,
4.38329902,50.81288663,0,0,343,169.59,2022-07-20 07:28:24+00,,,,,,,,,,,,,,,,,,,,,,
4.38317931,50.81283618,0,0,344,170.19,2022-07-20 07:28:30+00,,,,,,,,,,,,,,,,,,,,,,
4.38305467,50.8127903,0,0,345,170.47,2022-07-20 07:28:36+00,,,,,,,,,,,,,,,,,,,,,,
4.38292202,50.81272537,0,0,346,170.44,2022-07-20 07:28:44+00,,,,,,,,,,,,,,,,,,,,,,
4.38288241,50.81262783,0,0,347,170.61,2022-07-20 07:28:59+00,,,,,,,,,,,,,,,,,,,,,,
4.38284661,50.81253582,0,0,348,170.58,2022-07-20 07:29:04+00,,,,,,,,,,,,,,,,,,,,,,
4.38280469,50.81243775,0,0,349,170.84,2022-07-20 07:29:08+00,,,,,,,,,,,,,,,,,,,,,,
4.38271554,50.81236518,0,0,350,171.16,2022-07-20 07:29:15+00,,,,,,,,,,,,,,,,,,,,,,
4.38268282,50.81224957,0,0,351,171.07,2022-07-20 07:29:22+00,,,,,,,,,,,,,,,,,,,,,,
4.38264818,50.81215153,0,0,352,170.83,2022-07-20 07:29:27+00,,,,,,,,,,,,,,,,,,,,,,
4.38262173,50.81205429,0,0,353,170.65,2022-07-20 07:29:32+00,,,,,,,,,,,,,,,,,,,,,,
4.38258622,50.81195844,0,0,354,170.19,2022-07-20 07:29:38+00,,,,,,,,,,,,,,,,,,,,,,
