X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,geotracker_meta
4.33265194,50.8428185,0,0,48,78.05,2022-07-30 17:17:19+00,,,,,,,,,,,,,,,,,,,,,,
4.33276268,50.84290158,0,0,49,77.96,2022-07-30 17:17:26+00,,,,,,,,,,,,,,,,,,,,,,
4.33288271,50.84295687,0,0,50,77.59,2022-07-30 17:17:34+00,,,,,,,,,,,,,,,,,,,,,,
4.33292786,50.84307586,0,0,51,77.12,2022-07-30 17:17:39+00,,,,,,,,,,,,,,,,,,,,,,
4.33306382,50.84312422,0,0,52,76.56,2022-07-30 17:17:45+00,,,,,,,,,,,,,,,,,,,,,,
4.33316227,50.84319478,0,0,53,76.98,2022-07-30 17:17:53+00,,,,,,,,,,,,,,,,,,,,,,
4.33331199,50.84324724,0,0,54,77,2022-07-30 17:17:59+00,,,,,,,,,,,,,,,,,,,,,,
4.3334598,50.84329074,0,0,55,77.13,2022-07-30 17:18:08+00,,,,,,,,,,,,,,,,,,,,,,
4.33362045,50.84331985,0,0,56,77.04,2022-07-30 17:18:17+00,,,,,,,,,,,,,,,,,,,,,,
4.33374984,50.84338616,0,0,57,77.18,2022-07-30 17:18:22+00,,,,,,,,,,,,,,,,,,,,,,
4.33389037,50.84343261,0,0,58,78.11,2022-07-30 17:18:34+00,,,,,,,,,,,,,,,,,,,,,,
4.33396038,50.84352995,0,0,59,78.65,2022-07-30 17:18:41+00,,,,,,,,,,,,,,,,,,,,,,
4.33411468,50.84356009,0,0,60,79.05,2022-07-30 17:18:53+00,,,,,,,,,,,,,,,,,,,,,,
4.33426423,50.84357087,0,0,61,79.87,2022-07-30 17:18:59+00,,,,,,,,,,,,,,,,,,,,,,
4.33441374,50.84362005,0,0,62,80.92,2022-07-30 17:19:05+00,,,,,,,,,,,,,,,,,,,,,,
4.33455589,50.84361861,0,0,63,81.1,2022-07-30 17:19:11+00,,,,,,,,,,,,,,,,,,,,,,
4.33469606,50.84364816,0,0,64,79.69,2022-07-30 17:19:24+00,,,,,,,,,,,,,,,,,,,,,,
4.33481368,50.84371191,0,0,65,79.03,2022-07-30 17:19:30+00,,,,,,,,,,,,,,,,,,,,,,
4.33495794,50.84372559,0,0,66,79.75,2022-07-30 17:19:39+00,,,,,,,,,,,,,,,,,,,,,,
4.33511385,50.84377804,0,0,67,80.81,2022-07-30 17:19:47.999+00,,,,,,,,,,,,,,,,,,,,,,
4.33522472,50.84385501,0,0,68,81.14,2022-07-30 17:19:51.999+00,,,,,,,,,,,,,,,,,,,,,,
4.33537216,50.84384363,0,0,69,80.89,2022-07-30 17:19:59.999+00,,,,,,,,,,,,,,,,,,,,,,
4.33551935,50.84385805,0,0,70,80.78,2022-07-30 17:20:10.999+00,,,,,,,,,,,,,,,,,,,,,,
4.3356358,50.84391722,0,0,71,81.71,2022-07-30 17:20:18.999+00,,,,,,,,,,,,,,,,,,,,,,
4.33576482,50.84395902,0,0,72,82.76,2022-07-30 17:20:25.999+00,,,,,,,,,,,,,,,,,,,,,,
4.3359136,50.843977,0,0,73,82.75,2022-07-30 17:20:34.999+00,,,,,,,,,,,,,,,,,,,,,,
4.33605848,50.84401975,0,0,74,81.86,2022-07-30 17:20:41.999+00,,,,,,,,,,,,,,,,,,,,,,
4.33620471,50.84404865,0,0,75,80.71,2022-07-30 17:20:47.999+00,,,,,,,,,,,,,,,,,,,,,,
4.33633277,50.84409854,0,0,76,79.86,2022-07-30 17:20:54.999+00,,,,,,,,,,,,,,,,,,,,,,
4.33647594,50.84411441,0,0,77,79.35,2022-07-30 17:21:02.999+00,,,,,,,,,,,,,,,,,,,,,,
4.3366177,50.84415831,0,0,78,78.49,2022-07-30 17:21:14.999+00,,,,,,,,,,,,,,,,,,,,,,
4.33676231,50.844182,0,0,79,78.2,2022-07-30 17:21:22.999+00,,,,,,,,,,,,,,,,,,,,,,
4.3368883,50.84410573,0,0,80,76.06,2022-07-30 17:21:32.999+00,,,,,,,,,,,,,,,,,,,,,,
4.33702078,50.84413853,0,0,81,73.41,2022-07-30 17:21:43.999+00,,,,,,,,,,,,,,,,,,,,,,
4.33707726,50.8442267,0,0,82,70.73,2022-07-30 17:21:56.999+00,,,,,,,,,,,,,,,,,,,,,,
4.33718333,50.84430101,0,0,83,70.33,2022-07-30 17:22:00.999+00,,,,,,,,,,,,,,,,,,,,,,
4.33728703,50.84438094,0,0,84,70.28,2022-07-30 17:22:06.999+00,,,,,,,,,,,,,,,,,,,,,,
4.33739508,50.84444798,0,0,85,70.22,2022-07-30 17:22:14.999+00,,,,,,,,,,,,,,,,,,,,,,
4.33753896,50.84442901,0,0,86,69.83,2022-07-30 17:22:23.999+00,,,,,,,,,,,,,,,,,,,,,,
4.33767922,50.84439121,0,0,87,68.86,2022-07-30 17:22:30.999+00,,,,,,,,,,,,,,,,,,,,,,
4.33783969,50.84439367,0,0,88,66.15,2022-07-30 17:22:42.999+00,,,,,,,,,,,,,,,,,,,,,,
4.337971,50.84443796,0,0,89,64.47,2022-07-30 17:22:51.999+00,,,,,,,,,,,,,,,,,,,,,,
4.33807891,50.84452281,0,0,90,64.04,2022-07-30 17:22:56.999+00,,,,,,,,,,,,,,,,,,,,,,
4.33814163,50.84462452,0,0,91,64.19,2022-07-30 17:23:00.999+00,,,,,,,,,,,,,,,,,,,,,,
4.33824851,50.84469342,0,0,92,65.2,2022-07-30 17:23:05.999+00,,,,,,,,,,,,,,,,,,,,,,
4.33837608,50.84477399,0,0,93,67.73,2022-07-30 17:23:13.999+00,,,,,,,,,,,,,,,,,,,,,,
4.33851913,50.84474376,0,0,94,69.97,2022-07-30 17:23:19.999+00,,,,,,,,,,,,,,,,,,,,,,
4.33841515,50.84461862,0,0,95,72.49,2022-07-30 17:23:36.999+00,,,,,,,,,,,,,,,,,,,,,,
4.33853091,50.84454772,0,0,96,72.61,2022-07-30 17:23:39.999+00,,,,,,,,,,,,,,,,,,,,,,
4.33863009,50.84462346,0,0,97,77.67,2022-07-30 17:23:58.999+00,,,,,,,,,,,,,,,,,,,,,,
4.33874897,50.84467528,0,0,98,79.67,2022-07-30 17:24:05.999+00,,,,,,,,,,,,,,,,,,,,,,
4.33888425,50.84470863,0,0,99,81.99,2022-07-30 17:24:12.999+00,,,,,,,,,,,,,,,,,,,,,,
4.33903192,50.84472186,0,0,100,89.18,2022-07-30 17:25:00.999+00,,,,,,,,,,,,,,,,,,,,,,
4.33916037,50.84478209,0,0,101,91.07,2022-07-30 17:25:06.999+00,,,,,,,,,,,,,,,,,,,,,,
4.33925388,50.84485372,0,0,102,92.55,2022-07-30 17:25:17.999+00,,,,,,,,,,,,,,,,,,,,,,
4.3393785,50.8449243,0,0,103,92.78,2022-07-30 17:25:30.999+00,,,,,,,,,,,,,,,,,,,,,,
4.33951517,50.84495732,0,0,104,92.56,2022-07-30 17:25:38.999+00,,,,,,,,,,,,,,,,,,,,,,
4.33965511,50.84498935,0,0,105,91.16,2022-07-30 17:25:46.999+00,,,,,,,,,,,,,,,,,,,,,,
4.33978386,50.84504062,0,0,106,89.75,2022-07-30 17:25:55.999+00,,,,,,,,,,,,,,,,,,,,,,
4.33991479,50.84511103,0,0,107,88.77,2022-07-30 17:26:05.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34005401,50.84514931,0,0,108,88.82,2022-07-30 17:26:11.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34017816,50.84520004,0,0,109,89.49,2022-07-30 17:26:21.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34028705,50.84526523,0,0,110,89.31,2022-07-30 17:26:27.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34043407,50.84531055,0,0,111,88.08,2022-07-30 17:26:37.999+00,,,,,,,,,,,,,,,,,,,,,,
4.3405633,50.84535837,0,0,112,86.63,2022-07-30 17:26:46.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34073102,50.84538525,0,0,113,85.01,2022-07-30 17:26:55.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34087246,50.84540899,0,0,114,83.27,2022-07-30 17:27:04.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34099684,50.8454696,0,0,115,81.97,2022-07-30 17:27:12.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34111513,50.84552999,0,0,116,80.84,2022-07-30 17:27:19.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34124662,50.84558608,0,0,117,79.81,2022-07-30 17:27:27.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34141445,50.84561459,0,0,118,78.91,2022-07-30 17:27:37.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34155992,50.84561993,0,0,119,77.38,2022-07-30 17:27:46.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34171024,50.84560878,0,0,120,76.11,2022-07-30 17:27:54.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34184088,50.84565185,0,0,121,75.17,2022-07-30 17:28:06.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34195994,50.84572393,0,0,122,74.19,2022-07-30 17:28:17.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34210079,50.8457826,0,0,123,73.98,2022-07-30 17:28:22.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34223979,50.84582888,0,0,124,74.35,2022-07-30 17:28:29.999+00,,,,,,,,,,,,,,,,,,,,,,
4.3423784,50.84586696,0,0,125,74.33,2022-07-30 17:28:35.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34254599,50.84587818,0,0,126,72.64,2022-07-30 17:28:46.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34268855,50.8459099,0,0,127,70.88,2022-07-30 17:28:55.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34271466,50.8460139,0,0,128,68.84,2022-07-30 17:29:15.999+00,,,,,,,,,,,,,,,,,,,,,,
4.3428219,50.84608327,0,0,129,68.34,2022-07-30 17:29:22.999+00,,,,,,,,,,,,,,,,,,,,,,
4.3429466,50.84615275,0,0,130,68.27,2022-07-30 17:29:26.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34307214,50.84621321,0,0,131,66.94,2022-07-30 17:29:34.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34317233,50.84627727,0,0,132,65.23,2022-07-30 17:29:41.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34330145,50.84633951,0,0,133,64.39,2022-07-30 17:29:46.999+00,,,,,,,,,,,,,,,,,,,,,,
4.3434526,50.84638168,0,0,134,63.67,2022-07-30 17:29:54.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34356448,50.84645776,0,0,135,63.7,2022-07-30 17:29:58.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34370355,50.84648919,0,0,136,65.41,2022-07-30 17:30:08.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34381938,50.84654833,0,0,137,67.26,2022-07-30 17:30:21.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34395347,50.84662212,0,0,138,67.67,2022-07-30 17:30:31.999+00,,,,,,,,,,,,,,,,,,,,,,
4.3440592,50.84670303,0,0,139,68.32,2022-07-30 17:30:38.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34421201,50.84677145,0,0,140,70.04,2022-07-30 17:30:46.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34435573,50.84679948,0,0,141,70.07,2022-07-30 17:30:52.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34442418,50.84688556,0,0,142,70.04,2022-07-30 17:30:55.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34450694,50.84696918,0,0,143,70.12,2022-07-30 17:31:04.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34465212,50.84698552,0,0,144,71.55,2022-07-30 17:31:19.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34480601,50.84698324,0,0,145,72.36,2022-07-30 17:31:26.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34496624,50.84698621,0,0,146,73.8,2022-07-30 17:31:35.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34511906,50.84697697,0,0,147,75,2022-07-30 17:31:43.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34527338,50.84697292,0,0,148,75.79,2022-07-30 17:31:50.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34542929,50.84696243,0,0,149,76.37,2022-07-30 17:31:58.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34558043,50.84695795,0,0,150,77.17,2022-07-30 17:32:05.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34573707,50.84696338,0,0,151,78.12,2022-07-30 17:32:13.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34587496,50.84699785,0,0,152,78.62,2022-07-30 17:32:19.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34598849,50.84707034,0,0,153,79.07,2022-07-30 17:32:26.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34613449,50.84708917,0,0,154,78.82,2022-07-30 17:32:32.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34627852,50.84708287,0,0,155,78.36,2022-07-30 17:32:40.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34642278,50.84708169,0,0,156,78.13,2022-07-30 17:32:46.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34658059,50.84709209,0,0,157,77.68,2022-07-30 17:32:54.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34672357,50.84709717,0,0,158,76.74,2022-07-30 17:33:03.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34683349,50.84703984,0,0,159,76.76,2022-07-30 17:33:14.999+00,,,,,,,,,,,,,,,,,,,,,,
4.3469592,50.84696421,0,0,160,76.74,2022-07-30 17:33:22.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34708564,50.84692297,0,0,161,76.63,2022-07-30 17:33:27.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34723708,50.84690932,0,0,162,76.37,2022-07-30 17:33:36.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34737073,50.84687022,0,0,163,76.42,2022-07-30 17:33:47.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34752246,50.84687526,0,0,164,76.24,2022-07-30 17:33:59.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34764711,50.84681021,0,0,165,76.9,2022-07-30 17:34:09.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34773558,50.84673692,0,0,166,77.5,2022-07-30 17:34:15.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34783637,50.84666511,0,0,167,77.9,2022-07-30 17:34:21.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34797403,50.8466081,0,0,168,77.47,2022-07-30 17:34:30.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34813182,50.84660399,0,0,169,76.82,2022-07-30 17:34:40.999+00,,,,,,,,,,,,,,,,,,,,,,
4.3482748,50.84659668,0,0,170,77.01,2022-07-30 17:34:47.999+00,,,,,,,,,,,,,,,,,,,,,,
4.34843321,50.84657213,0,0,171,78.74,2022-07-30 17:34:56+00,,,,,,,,,,,,,,,,,,,,,,
4.34858445,50.8465719,0,0,172,81.58,2022-07-30 17:35:05+00,,,,,,,,,,,,,,,,,,,,,,
4.34874332,50.84655382,0,0,173,83.33,2022-07-30 17:35:13+00,,,,,,,,,,,,,,,,,,,,,,
4.34888897,50.84653626,0,0,174,83.74,2022-07-30 17:35:27+00,,,,,,,,,,,,,,,,,,,,,,
4.34902867,50.84650687,0,0,175,84.49,2022-07-30 17:35:37+00,,,,,,,,,,,,,,,,,,,,,,
4.3491781,50.84650185,0,0,176,85.48,2022-07-30 17:35:44+00,,,,,,,,,,,,,,,,,,,,,,
4.34932917,50.84652794,0,0,177,85.82,2022-07-30 17:35:53+00,,,,,,,,,,,,,,,,,,,,,,
4.34948131,50.84653308,0,0,178,85.53,2022-07-30 17:36:01+00,,,,,,,,,,,,,,,,,,,,,,
4.34963356,50.84652747,0,0,179,85.17,2022-07-30 17:36:08+00,,,,,,,,,,,,,,,,,,,,,,
4.34978013,50.84650352,0,0,180,83.9,2022-07-30 17:36:18+00,,,,,,,,,,,,,,,,,,,,,,
4.34990642,50.84645394,0,0,181,81.88,2022-07-30 17:36:31+00,,,,,,,,,,,,,,,,,,,,,,
4.35004169,50.84642433,0,0,182,80.71,2022-07-30 17:36:46+00,,,,,,,,,,,,,,,,,,,,,,
4.35016223,50.84637299,0,0,183,76.64,2022-07-30 17:37:04+00,,,,,,,,,,,,,,,,,,,,,,
4.3503125,50.84637364,0,0,184,76.27,2022-07-30 17:37:16+00,,,,,,,,,,,,,,,,,,,,,,
4.35044925,50.84642844,0,0,185,76.17,2022-07-30 17:37:27+00,,,,,,,,,,,,,,,,,,,,,,
4.3505644,50.84648289,0,0,186,77.81,2022-07-30 17:37:39+00,,,,,,,,,,,,,,,,,,,,,,
4.35068166,50.84653995,0,0,187,78.81,2022-07-30 17:37:44+00,,,,,,,,,,,,,,,,,,,,,,
4.35080449,50.84660959,0,0,188,81.35,2022-07-30 17:37:52+00,,,,,,,,,,,,,,,,,,,,,,
4.35090691,50.84667922,0,0,189,84.66,2022-07-30 17:38:02+00,,,,,,,,,,,,,,,,,,,,,,
4.35103521,50.84673296,0,0,190,90.24,2022-07-30 17:38:12+00,,,,,,,,,,,,,,,,,,,,,,
4.3511574,50.84678893,0,0,191,97.79,2022-07-30 17:38:29+00,,,,,,,,,,,,,,,,,,,,,,
4.3513277,50.84682801,0,0,192,100.64,2022-07-30 17:38:40+00,,,,,,,,,,,,,,,,,,,,,,
4.35145742,50.84687677,0,0,193,101.4,2022-07-30 17:38:49+00,,,,,,,,,,,,,,,,,,,,,,
4.35160128,50.84692313,0,0,194,101.4,2022-07-30 17:38:59+00,,,,,,,,,,,,,,,,,,,,,,
4.35170734,50.84698572,0,0,195,102.38,2022-07-30 17:39:07+00,,,,,,,,,,,,,,,,,,,,,,
4.35184742,50.8470045,0,0,196,103.29,2022-07-30 17:39:16+00,,,,,,,,,,,,,,,,,,,,,,
4.35197912,50.84695761,0,0,197,106.11,2022-07-30 17:39:26+00,,,,,,,,,,,,,,,,,,,,,,
4.35210374,50.84689589,0,0,198,107.07,2022-07-30 17:39:30+00,,,,,,,,,,,,,,,,,,,,,,
4.35217635,50.84681591,0,0,199,107.04,2022-07-30 17:39:37+00,,,,,,,,,,,,,,,,,,,,,,
4.3521165,50.84670462,0,0,200,94.37,2022-07-30 17:40:23+00,,,,,,,,,,,,,,,,,,,,,,
4.35219462,50.84678269,0,0,201,90.2,2022-07-30 17:41:42+00,,,,,,,,,,,,,,,,,,,,,,
4.35221676,50.84690114,0,0,202,93.9,2022-07-30 17:42:12+00,,,,,,,,,,,,,,,,,,,,,,
4.35222018,50.84681105,0,0,203,96.75,2022-07-30 17:42:28+00,,,,,,,,,,,,,,,,,,,,,,
4.35212486,50.84689292,0,0,204,99.03,2022-07-30 17:42:49+00,,,,,,,,,,,,,,,,,,,,,,
4.35212338,50.84692268,0,0,205,103.16,2022-07-30 17:44:50+00,,,,,,,,,,,,,,,,,,,,,,
4.35220949,50.84697569,0,0,206,98.86,2022-07-30 17:46:51+00,,,,,,,,,,,,,,,,,,,,,,
4.35282738,50.84677948,0,0,207,217.65,2022-07-30 17:49:21.398+00,,,,,,,,,,,,,,,,,,,,,,
4.35274528,50.84685441,0,0,208,205.3,2022-07-30 17:49:32.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35260887,50.84690057,0,0,209,203.95,2022-07-30 17:49:41.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35246282,50.84691496,0,0,210,190.23,2022-07-30 17:49:57.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35238778,50.84701185,0,0,211,181.09,2022-07-30 17:50:17.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35243697,50.84691089,0,0,212,176.59,2022-07-30 17:50:25.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35251607,50.84683498,0,0,213,153.56,2022-07-30 17:51:51.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35255146,50.84674602,0,0,214,166.28,2022-07-30 17:52:37.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35250053,50.84665745,0,0,215,166.2,2022-07-30 17:52:54.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35235883,50.84663481,0,0,216,170,2022-07-30 17:53:25.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35221291,50.84663172,0,0,217,163.8,2022-07-30 17:53:43.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35208725,50.84668641,0,0,218,155.55,2022-07-30 17:54:39.999+00,,,,,,,,,,,,,,,,,,,,,,
4.35218955,50.8466898,0,0,219,129.78,2022-07-30 17:56:40+00,,,,,,,,,,,,,,,,,,,,,,
4.35227503,50.84677138,0,0,220,125.2,2022-07-30 17:57:18+00,,,,,,,,,,,,,,,,,,,,,,
4.35215888,50.8467603,0,0,221,121.15,2022-07-30 17:59:19+00,,,,,,,,,,,,,,,,,,,,,,
4.3518537,50.84653525,0,0,222,78.8,2022-07-30 18:01:26+00,,,,,,,,,,,,,,,,,,,,,,
4.35189468,50.84663946,0,0,223,78.77,2022-07-30 18:01:27+00,,,,,,,,,,,,,,,,,,,,,,
4.3518436,50.84674087,0,0,224,71.01,2022-07-30 18:02:33+00,,,,,,,,,,,,,,,,,,,,,,
4.35198824,50.84671053,0,0,225,68.88,2022-07-30 18:02:52+00,,,,,,,,,,,,,,,,,,,,,,
4.35211156,50.84665381,0,0,226,69.33,2022-07-30 18:03:32+00,,,,,,,,,,,,,,,,,,,,,,
4.35221032,50.84657605,0,0,227,68.2,2022-07-30 18:03:50+00,,,,,,,,,,,,,,,,,,,,,,
4.35214945,50.84648915,0,0,228,65.4,2022-07-30 18:04:16+00,,,,,,,,,,,,,,,,,,,,,,
