"id","t","x","y","label"
"1","219796000-2",2021-11-15 03:59:54,557487.549964935,6383974.17900314,"01-sailing"
"2","219796000-2",2021-11-15 04:00:05,557501.132679935,6383969.13847605,"01-sailing"
"3","219796000-2",2021-11-15 04:00:11,557507.256294887,6383967.33248278,"01-sailing"
"4","219796000-2",2021-11-15 04:00:15,557511.157286156,6383966.27437558,"01-sailing"
"5","219796000-2",2021-11-15 04:00:18,557513.082631597,6383965.41094186,"01-sailing"
"6","219796000-2",2021-11-15 04:00:21,557515.231283003,6383965.66409179,"01-sailing"
"7","219796000-2",2021-11-15 04:00:24,557517.147158477,6383965.46857551,"01-sailing"
"8","219796000-2",2021-11-15 04:00:28,557520.632904243,6383964.18190582,"01-sailing"
"9","219796000-2",2021-11-15 04:00:31,557521.466561578,6383964.4164113,"01-sailing"
"10","219796000-2",2021-11-15 04:00:34,557522.73283419,6383963.65497733,"01-sailing"
"11","219796000-2",2021-11-15 04:00:38,557524.930207332,6383964.68821482,"01-sailing"
"12","219796000-2",2021-11-15 04:00:42,557526.731275252,6383964.15704992,"01-sailing"
"13","219796000-2",2021-11-15 04:00:46,557526.90901388,6383964.27091235,"01-sailing"
"14","219796000-2",2021-11-15 04:00:48,557527.454860172,6383963.72194568,"01-sailing"
"15","219796000-2",2021-11-15 04:00:52,557527.810337418,6383963.94967061,"01-sailing"
"16","219796000-2",2021-11-15 04:00:54,557527.813495054,6383963.72703211,"01-sailing"
"17","219796000-2",2021-11-15 04:00:58,557528.241375393,6383963.06505082,"01-sailing"
"18","219796000-2",2021-11-15 04:01:02,557527.829283232,6383962.61383961,"01-sailing"
"19","219796000-2",2021-11-15 04:01:05,557527.530420748,6383962.60960092,"01-sailing"
"20","219796000-2",2021-11-15 04:01:08,557527.65470218,6383962.27733865,"01-sailing"
"21","219796000-2",2021-11-15 04:01:11,557527.053819569,6383962.4914998,"01-sailing"
"22","219796000-2",2021-11-15 04:01:15,557527.179679764,6383962.04791827,"01-sailing"
"23","219796000-2",2021-11-15 04:01:18,557526.880817238,6383962.04367962,"01-sailing"
"24","219796000-2",2021-11-15 04:01:22,557527.347945648,6383962.82969621,"01-sailing"
"25","219796000-2",2021-11-15 04:01:24,557528.052584976,6383963.73042308,"01-sailing"
"26","219796000-2",2021-11-15 04:01:28,557528.775946455,6383967.52629832,"01-sailing"
"27","219796000-2",2021-11-15 04:01:31,557530.826929805,6383970.45027079,"01-sailing"
"28","219796000-2",2021-11-15 04:01:34,557533.741336502,6383975.72466592,"01-sailing"
"29","219796000-2",2021-11-15 04:01:38,557536.850842858,6383979.88841434,"01-sailing"
"30","219796000-2",2021-11-15 04:01:46,557547.550921671,6383992.62181731,"01-sailing"
"31","219796000-2",2021-11-15 04:01:54,557562.865744207,6384008.76098826,"01-sailing"
"32","219796000-2",2021-11-15 04:02:01,557572.324408764,6384024.70575124,"01-sailing"
"33","219796000-2",2021-11-15 04:02:05,557574.783976867,6384032.53458073,"01-sailing"
"34","219796000-2",2021-11-15 04:02:08,557576.725859066,6384043.13960533,"01-sailing"
"35","219796000-2",2021-11-15 04:02:11,557576.78981774,6384051.26845606,"01-sailing"
"36","219796000-2",2021-11-15 04:02:15,557574.848146728,6384061.70701212,"01-sailing"
"37","219796000-2",2021-11-15 04:02:17,557573.226154513,6384066.47168086,"01-sailing"
"38","219796000-2",2021-11-15 04:02:21,557568.967656882,6384075.87527886,"01-sailing"
"39","219796000-2",2021-11-15 04:02:24,557566.45701501,6384080.07062878,"01-sailing"
"40","219796000-2",2021-11-15 04:02:28,557558.717632217,6384090.42690978,"01-sailing"
"41","219796000-2",2021-11-15 04:02:32,557551.440908674,6384097.67220272,"01-sailing"
"42","219796000-2",2021-11-15 04:02:34,557547.68143623,6384101.40447724,"01-sailing"
"43","219796000-2",2021-11-15 04:02:37,557542.158622602,6384107.22722997,"01-sailing"
"44","219796000-2",2021-11-15 04:02:45,557528.226705085,6384120.05657636,"01-sailing"
"45","219796000-2",2021-11-15 04:02:48,557521.871899336,6384125.53353018,"01-sailing"
"46","219796000-2",2021-11-15 04:02:52,557511.28427749,6384134.40206357,"01-sailing"
"47","219796000-2",2021-11-15 04:02:54,557506.747866785,6384138.12335823,"01-sailing"
"48","219796000-2",2021-11-15 04:02:58,557499.795419883,6384143.59187204,"01-sailing"
"49","219796000-2",2021-11-15 04:03:02,557490.304260314,6384151.02856152,"01-sailing"
"50","219796000-2",2021-11-15 04:03:15,557454.656933065,6384177.57945386,"01-sailing"
"51","219796000-2",2021-11-15 04:03:24,557431.871688166,6384195.0714068,"01-sailing"
"52","219796000-2",2021-11-15 04:03:34,557400.088037635,6384223.23626079,"01-sailing"
"53","219796000-2",2021-11-15 04:03:42,557381.502740315,6384243.90549573,"01-sailing"
"54","219796000-2",2021-11-15 04:03:45,557374.250154083,6384253.71229487,"01-sailing"
"55","219796000-2",2021-11-15 04:03:48,557367.648752547,6384263.97368365,"01-sailing"
"56","219796000-2",2021-11-15 04:03:51,557359.853541718,6384278.33783787,"01-sailing"
"57","219796000-2",2021-11-15 04:03:54,557354.724367493,6384290.17885092,"01-sailing"
"58","219796000-2",2021-11-15 04:03:57,557350.67418508,6384301.81244451,"01-sailing"
"59","219796000-2",2021-11-15 04:04:01,557348.225149588,6384314.35941499,"01-sailing"
"60","219796000-2",2021-11-15 04:04:09,557348.405636816,6384348.09847366,"01-sailing"
"61","219796000-2",2021-11-15 04:04:11,557348.523497365,6384356.67344418,"01-sailing"
"62","219796000-2",2021-11-15 04:04:15,557349.718574628,6384377.84524974,"01-sailing"
"63","219796000-2",2021-11-15 04:04:17,557349.597364452,6384386.41684007,"01-sailing"
"64","219796000-2",2021-11-15 04:04:21,557349.834645828,6384403.45546288,"01-sailing"
"65","219796000-2",2021-11-15 04:04:25,557349.422370559,6384419.9281926,"01-sailing"
"66","219796000-2",2021-11-15 04:04:29,557348.942512854,6384432.72569346,"01-sailing"
"67","219796000-2",2021-11-15 04:04:32,557348.464230962,6384445.41187522,"01-sailing"
"68","219796000-2",2021-11-15 04:04:34,557347.569168593,6384457.98082197,"01-sailing"
"69","219796000-2",2021-11-15 04:04:37,557347.089317149,6384470.77832366,"01-sailing"
"70","219796000-2",2021-11-15 04:04:45,557347.565490494,6384500.51327263,"01-sailing"
"71","219796000-2",2021-11-15 04:04:54,557352.22180931,6384543.22296822,"01-sailing"
"72","219796000-2",2021-11-15 04:05:02,557355.923572334,6384573.1148831,"01-sailing"
"73","219796000-2",2021-11-15 04:05:08,557357.948759092,6384603.20577317,"01-sailing"
"74","219796000-2",2021-11-15 04:05:11,557358.425151188,6384611.78581892,"01-sailing"
"75","219796000-2",2021-11-15 04:05:15,557359.017706641,6384633.2831406,"01-sailing"
"76","219796000-2",2021-11-15 04:05:25,557358.704014227,6384676.59061144,"01-sailing"
"77","219796000-2",2021-11-15 04:05:34,557357.677972558,6384715.32300038,"01-sailing"
"78","219796000-2",2021-11-15 04:05:45,557356.471008772,6384758.39515797,"01-sailing"
"79","219796000-2",2021-11-15 04:05:54,557356.163605967,6384801.25735861,"01-sailing"
"80","219796000-2",2021-11-15 04:06:05,557354.653131653,6384844.65925347,"01-sailing"
