"id","t","x","y","label"
"1","219022165-2",2021-11-15 00:46:18,475493.515374041,6330684.44035108,"01-sailing"
"2","219022165-2",2021-11-15 00:46:21,475493.649027198,6330686.55464274,"01-sailing"
"3","219022165-2",2021-11-15 00:46:25,475493.728069635,6330689.67114048,"01-sailing"
"4","219022165-2",2021-11-15 00:46:28,475493.74259666,6330692.12009951,"01-sailing"
"5","219022165-2",2021-11-15 00:46:31,475493.698551268,6330694.90336671,"01-sailing"
"6","219022165-2",2021-11-15 00:46:35,475493.594612948,6330697.79830944,"01-sailing"
"7","219022165-2",2021-11-15 00:46:38,475493.197153038,6330702.25347671,"01-sailing"
"8","219022165-2",2021-11-15 00:46:41,475492.907593571,6330704.48159919,"01-sailing"
"9","219022165-2",2021-11-15 00:46:44,475492.031653083,6330709.94148723,"01-sailing"
"10","219022165-2",2021-11-15 00:46:49,475490.97801817,6330716.07035116,"01-sailing"
"11","219022165-2",2021-11-15 00:46:52,475489.978335217,6330721.08569293,"01-sailing"
"12","219022165-2",2021-11-15 00:46:53,475489.091835195,6330724.76452054,"01-sailing"
"13","219022165-2",2021-11-15 00:46:59,475486.668611318,6330734.79772052,"01-sailing"
"14","219022165-2",2021-11-15 00:47:02,475484.769235062,6330741.2655656,"01-sailing"
"15","219022165-2",2021-11-15 00:47:05,475481.918200134,6330750.63338603,"01-sailing"
"16","219022165-2",2021-11-15 00:47:08,475479.539044206,6330757.88332302,"01-sailing"
"17","219022165-2",2021-11-15 00:47:10,475477.812757361,6330762.90298106,"01-sailing"
"18","219022165-2",2021-11-15 00:47:13,475475.255263338,6330770.71058065,"01-sailing"
"19","219022165-2",2021-11-15 00:47:21,475467.634137744,6330792.57460132,"01-sailing"
"20","219022165-2",2021-11-15 00:47:31,475457.088390082,6330821.58050868,"01-sailing"
"21","219022165-2",2021-11-15 00:47:41,475446.187426255,6330851.9244,"01-sailing"
"22","219022165-2",2021-11-15 00:47:52,475435.351147779,6330882.93585982,"01-sailing"
"23","219022165-2",2021-11-15 00:48:02,475424.761209161,6330914.61380705,"01-sailing"
"24","219022165-2",2021-11-15 00:48:10,475414.818932801,6330943.17096133,"01-sailing"
"25","219022165-2",2021-11-15 00:48:21,475402.615029739,6330978.30950613,"01-sailing"
"26","219022165-2",2021-11-15 00:48:27,475396.817559923,6330996.15528064,"01-sailing"
"27","219022165-2",2021-11-15 00:48:31,475392.394194031,6331010.87590953,"01-sailing"
"28","219022165-2",2021-11-15 00:48:34,475389.729187913,6331020.91061426,"01-sailing"
"29","219022165-2",2021-11-15 00:48:38,475387.022218266,6331034.06253984,"01-sailing"
"30","219022165-2",2021-11-15 00:48:41,475385.326013182,6331044.09147553,"01-sailing"
"31","219022165-2",2021-11-15 00:48:44,475383.994432109,6331054.34087987,"01-sailing"
"32","219022165-2",2021-11-15 00:48:47,475382.964271052,6331064.36584788,"01-sailing"
"33","219022165-2",2021-11-15 00:48:52,475382.136988077,6331077.95185762,"01-sailing"
"34","219022165-2",2021-11-15 00:48:54,475382.056361053,6331084.74287797,"01-sailing"
"35","219022165-2",2021-11-15 00:48:58,475383.065412075,6331101.65755407,"01-sailing"
"36","219022165-2",2021-11-15 00:49:02,475384.660026905,6331115.22913132,"01-sailing"
"37","219022165-2",2021-11-15 00:49:05,475386.234069121,6331125.34990168,"01-sailing"
"38","219022165-2",2021-11-15 00:49:07,475387.607228084,6331132.24358005,"01-sailing"
"39","219022165-2",2021-11-15 00:49:10,475389.66695824,6331142.58409856,"01-sailing"
"40","219022165-2",2021-11-15 00:49:14,475392.171726327,6331156.48421756,"01-sailing"
"41","219022165-2",2021-11-15 00:49:17,475393.566748957,6331167.05133889,"01-sailing"
"42","219022165-2",2021-11-15 00:49:21,475394.740798762,6331181.18202791,"01-sailing"
"43","219022165-2",2021-11-15 00:49:25,475394.986757667,6331191.97863568,"01-sailing"
"44","219022165-2",2021-11-15 00:49:27,475394.749011286,6331202.88944533,"01-sailing"
"45","219022165-2",2021-11-15 00:49:31,475393.865156941,6331217.14371442,"01-sailing"
"46","219022165-2",2021-11-15 00:49:35,475392.620688959,6331231.84541377,"01-sailing"
"47","219022165-2",2021-11-15 00:49:38,475391.171382375,6331242.65212205,"01-sailing"
"48","219022165-2",2021-11-15 00:49:41,475389.117295085,6331253.57375491,"01-sailing"
"49","219022165-2",2021-11-15 00:49:44,475386.576868776,6331264.16432607,"01-sailing"
"50","219022165-2",2021-11-15 00:49:47,475383.613968524,6331274.9800576,"01-sailing"
"51","219022165-2",2021-11-15 00:49:52,475379.641066275,6331289.03010222,"01-sailing"
"52","219022165-2",2021-11-15 00:49:54,475376.555786652,6331299.62392827,"01-sailing"
"53","219022165-2",2021-11-15 00:49:58,475372.341419742,6331313.78674069,"01-sailing"
"54","219022165-2",2021-11-15 00:50:02,475367.884905978,6331327.95100203,"01-sailing"
"55","219022165-2",2021-11-15 00:50:04,475365.686600846,6331334.97729589,"01-sailing"
"56","219022165-2",2021-11-15 00:50:10,475358.972636224,6331356.39085664,"01-sailing"
"57","219022165-2",2021-11-15 00:50:21,475347.763087957,6331395.53120051,"01-sailing"
"58","219022165-2",2021-11-15 00:50:32,475337.042085839,6331435.33658386,"01-sailing"
"59","219022165-2",2021-11-15 00:50:41,475329.852046028,6331468.21904164,"01-sailing"
"60","219022165-2",2021-11-15 00:50:43,475328.383046708,6331475.68628334,"01-sailing"
"61","219022165-2",2021-11-15 00:50:48,475325.747108159,6331490.50764369,"01-sailing"
"62","219022165-2",2021-11-15 00:50:52,475323.716604347,6331505.32538884,"01-sailing"
