"id","t","x","y","label"
"1","219025740-3",2021-11-15 03:42:00,670901.504236571,6178328.26432227,"01-sailing"
"2","219025740-3",2021-11-15 03:42:03,670898.051238721,6178332.91969149,"01-sailing"
"3","219025740-3",2021-11-15 03:42:09,670889.773700552,6178338.72262396,"01-sailing"
"4","219025740-3",2021-11-15 03:42:13,670883.128214249,6178339.79868709,"01-sailing"
"5","219025740-3",2021-11-15 03:42:16,670878.459832325,6178340.17246689,"01-sailing"
"6","219025740-3",2021-11-15 03:42:23,670867.810467608,6178342.3169364,"01-sailing"
"7","219025740-3",2021-11-15 03:42:27,670861.874809031,6178344.53508001,"01-sailing"
"8","219025740-3",2021-11-15 03:42:30,670858.373258596,6178345.62320019,"01-sailing"
"9","219025740-3",2021-11-15 03:42:32,670855.705463247,6178346.29838529,"01-sailing"
"10","219025740-3",2021-11-15 03:42:35,670851.881226127,6178347.59667735,"01-sailing"
"11","219025740-3",2021-11-15 03:42:38,670847.935776922,6178348.77879617,"01-sailing"
"12","219025740-3",2021-11-15 03:42:42,670842.22781649,6178350.00314418,"01-sailing"
"13","219025740-3",2021-11-15 03:42:46,670837.277717799,6178351.14583247,"01-sailing"
"14","219025740-3",2021-11-15 03:42:49,670833.614009261,6178351.55909927,"01-sailing"
"15","219025740-3",2021-11-15 03:42:53,670829.183709955,6178352.27653032,"01-sailing"
"16","219025740-3",2021-11-15 03:42:56,670826.502823546,6178353.28547231,"01-sailing"
"17","219025740-3",2021-11-15 03:43:03,670819.299943852,6178357.34803108,"01-sailing"
"18","219025740-3",2021-11-15 03:43:06,670815.256790295,6178359.41768564,"01-sailing"
"19","219025740-3",2021-11-15 03:43:13,670805.568500323,6178362.71420405,"01-sailing"
"20","219025740-3",2021-11-15 03:43:18,670798.502672147,6178364.88807239,"01-sailing"
"21","219025740-3",2021-11-15 03:43:26,670788.918160428,6178368.7457882,"01-sailing"
"22","219025740-3",2021-11-15 03:43:30,670783.565161417,6178370.54122991,"01-sailing"
"23","219025740-3",2021-11-15 03:43:32,670780.821507349,6178371.54773549,"01-sailing"
"24","219025740-3",2021-11-15 03:43:37,670774.33391951,6178373.41008059,"01-sailing"
"25","219025740-3",2021-11-15 03:43:39,670771.800468784,6178373.86775183,"01-sailing"
"26","219025740-3",2021-11-15 03:43:42,670767.989380359,6178374.83237748,"01-sailing"
"27","219025740-3",2021-11-15 03:43:47,670761.612611904,6178375.47349471,"01-sailing"
"28","219025740-3",2021-11-15 03:43:49,670758.953583029,6178375.92624567,"01-sailing"
"29","219025740-3",2021-11-15 03:43:53,670753.550911534,6178377.38552082,"01-sailing"
"30","219025740-3",2021-11-15 03:44:03,670739.33039181,6178382.39845104,"01-sailing"
"31","219025740-3",2021-11-15 03:44:07,670733.789061625,6178384.1865627,"01-sailing"
"32","219025740-3",2021-11-15 03:44:09,670730.816089784,6178384.62701342,"01-sailing"
"33","219025740-3",2021-11-15 03:44:13,670725.896616206,6178384.99110207,"01-sailing"
"34","219025740-3",2021-11-15 03:44:15,670723.363178773,6178385.44880129,"01-sailing"
"35","219025740-3",2021-11-15 03:44:19,670716.849455785,6178387.97870992,"01-sailing"
"36","219025740-3",2021-11-15 03:44:22,670714.612516847,6178388.89371606,"01-sailing"
"37","219025740-3",2021-11-15 03:44:29,670705.601980658,6178392.55128887,"01-sailing"
"38","219025740-3",2021-11-15 03:44:32,670700.809798636,6178394.4802452,"01-sailing"
"39","219025740-3",2021-11-15 03:44:36,670693.410014373,6178398.75811304,"01-sailing"
"40","219025740-3",2021-11-15 03:44:42,670687.393330629,6178404.65008777,"01-sailing"
"41","219025740-3",2021-11-15 03:44:46,670682.827855593,6178408.81630682,"01-sailing"
"42","219025740-3",2021-11-15 03:44:56,670672.384413628,6178418.54571128,"01-sailing"
"43","219025740-3",2021-11-15 03:45:00,670669.563993773,6178423.11463584,"01-sailing"
"44","219025740-3",2021-11-15 03:45:03,670667.872086326,6178426.16797406,"01-sailing"
"45","219025740-3",2021-11-15 03:45:07,670666.837674395,6178431.69828548,"01-sailing"
