"id","t","x","y","label"
"1","219429000-2",2021-11-15 03:34:22,557391.43165642,6383956.22797173,"01-sailing"
"2","219429000-2",2021-11-15 03:34:32,557391.71028404,6383944.98641594,"01-sailing"
"3","219429000-2",2021-11-15 03:34:40,557397.692456439,6383936.27507919,"01-sailing"
"4","219429000-2",2021-11-15 03:34:52,557410.886605148,6383933.34424146,"01-sailing"
"5","219429000-2",2021-11-15 03:35:01,557427.147990734,6383933.3517516,"01-sailing"
"6","219429000-2",2021-11-15 03:35:12,557450.275520655,6383929.78229733,"01-sailing"
"7","219429000-2",2021-11-15 03:35:22,557471.158693841,6383920.05738575,"01-sailing"
"8","219429000-2",2021-11-15 03:35:32,557490.157623577,6383908.3017245,"01-sailing"
"9","219429000-2",2021-11-15 03:35:33,557494.269543519,6383905.01975739,"01-sailing"
"10","219429000-2",2021-11-15 03:35:40,557507.675052664,6383893.51892227,"01-sailing"
"11","219429000-2",2021-11-15 03:35:52,557530.289386721,6383873.46408143,"01-sailing"
"12","219429000-2",2021-11-15 03:36:01,557548.135388259,6383867.14807323,"01-sailing"
"13","219429000-2",2021-11-15 03:36:12,557557.998082546,6383867.2880105,"01-sailing"
"14","219429000-2",2021-11-15 03:36:22,557565.894298135,6383871.18567959,"01-sailing"
"15","219429000-2",2021-11-15 03:36:32,557569.535500182,6383875.8023638,"01-sailing"
"16","219429000-2",2021-11-15 03:36:40,557570.820504269,6383877.93609297,"01-sailing"
"17","219429000-2",2021-11-15 03:36:52,557572.366721755,6383878.51474695,"01-sailing"
"18","219429000-2",2021-11-15 03:37:01,557573.848424974,6383879.42651078,"01-sailing"
"19","219429000-2",2021-11-15 03:37:11,557574.430361727,6383880.54818721,"01-sailing"
"20","219429000-2",2021-11-15 03:37:22,557577.123338926,6383880.36372858,"01-sailing"
"21","219429000-2",2021-11-15 03:37:32,557576.3241592,6383881.91116783,"01-sailing"
"22","219429000-2",2021-11-15 03:37:41,557574.195738961,6383884.44181488,"01-sailing"
"23","219429000-2",2021-11-15 03:37:52,557574.365847868,6383880.88129647,"01-sailing"
"24","219429000-2",2021-11-15 03:37:55,557573.947431931,6383880.87535755,"01-sailing"
"25","219429000-2",2021-11-15 03:38:02,557572.926538909,6383881.19489233,"01-sailing"
"26","219429000-2",2021-11-15 03:38:11,557574.200479102,6383884.1078572,"01-sailing"
"27","219429000-2",2021-11-15 03:38:22,557574.363999555,6383885.22359473,"01-sailing"
"28","219429000-2",2021-11-15 03:38:32,557573.701749399,6383885.54821984,"01-sailing"
"29","219429000-2",2021-11-15 03:38:41,557573.299134169,6383884.42908872,"01-sailing"
"30","219429000-2",2021-11-15 03:38:52,557572.70139764,6383884.42060472,"01-sailing"
"31","219429000-2",2021-11-15 03:39:02,557572.995525862,6383884.75880439,"01-sailing"
"32","219429000-2",2021-11-15 03:39:11,557573.410781346,6383884.98738166,"01-sailing"
"33","219429000-2",2021-11-15 03:39:22,557573.593262341,6383884.76728843,"01-sailing"
"34","219429000-2",2021-11-15 03:39:32,557574.179938489,6383885.55500715,"01-sailing"
"35","219429000-2",2021-11-15 03:39:41,557574.071451524,6383884.77407573,"01-sailing"
"36","219429000-2",2021-11-15 03:39:52,557574.326346618,6383883.66427713,"01-sailing"
"37","219429000-2",2021-11-15 03:40:02,557573.92847147,6383882.21118827,"01-sailing"
"38","219429000-2",2021-11-15 03:40:11,557573.469242288,6383880.86857027,"01-sailing"
"39","219429000-2",2021-11-15 03:40:22,557572.58053671,6383880.29924814,"01-sailing"
"40","219429000-2",2021-11-15 03:40:32,557572.055213172,6383879.40105882,"01-sailing"
"41","219429000-2",2021-11-15 03:40:41,557571.699730762,6383879.17333007,"01-sailing"
"42","219429000-2",2021-11-15 03:40:52,557570.991925735,6383878.49523421,"01-sailing"
"43","219429000-2",2021-11-15 03:41:02,557571.290794436,6383878.49947607,"01-sailing"
"44","219429000-2",2021-11-15 03:41:11,557572.174760626,6383879.40275559,"01-sailing"
"45","219429000-2",2021-11-15 03:41:21,557571.979639605,6383880.51340271,"01-sailing"
"46","219429000-2",2021-11-15 03:41:32,557572.437289323,6383881.96733976,"01-sailing"
"47","219429000-2",2021-11-15 03:41:41,557572.844645084,6383882.75251311,"01-sailing"
"48","219429000-2",2021-11-15 03:41:52,557573.011326004,6383883.64561212,"01-sailing"
"49","219429000-2",2021-11-15 03:42:11,557573.280173898,6383885.76491945,"01-sailing"
"50","219429000-2",2021-11-15 03:42:21,557573.693849228,6383886.10481598,"01-sailing"
"51","219429000-2",2021-11-15 03:42:32,557573.569561879,6383886.43707684,"01-sailing"
"52","219429000-2",2021-11-15 03:42:41,557573.57114191,6383886.32575761,"01-sailing"
"53","219429000-2",2021-11-15 03:42:52,557574.362419503,6383885.33491396,"01-sailing"
"54","219429000-2",2021-11-15 03:43:11,557572.868078511,6383885.31370373,"01-sailing"
"55","219429000-2",2021-11-15 03:43:21,557571.944879951,6383882.9624257,"01-sailing"
"56","219429000-2",2021-11-15 03:43:32,557572.891778675,6383883.64391532,"01-sailing"
"57","219429000-2",2021-11-15 03:43:40,557574.192578867,6383884.66445334,"01-sailing"
"58","219429000-2",2021-11-15 03:43:52,557573.598002433,6383884.43333075,"01-sailing"
"59","219429000-2",2021-11-15 03:44:02,557573.187486959,6383883.87079578,"01-sailing"
"60","219429000-2",2021-11-15 03:44:11,557573.498995482,6383882.98448398,"01-sailing"
"61","219429000-2",2021-11-15 03:44:21,557573.223827393,6383881.31045356,"01-sailing"
"62","219429000-2",2021-11-15 03:44:32,557573.179853863,6383880.19641289,"01-sailing"
"63","219429000-2",2021-11-15 03:44:40,557572.951819074,6383879.4137847,"01-sailing"
"64","219429000-2",2021-11-15 03:44:52,557572.349341825,6383879.73925844,"01-sailing"
"65","219429000-2",2021-11-15 03:45:01,557571.976479637,6383880.73604116,"01-sailing"
"66","219429000-2",2021-11-15 03:45:11,557572.561576703,6383881.63507886,"01-sailing"
"67","219429000-2",2021-11-15 03:45:21,557572.294042031,6383883.63543138,"01-sailing"
"68","219429000-2",2021-11-15 03:45:32,557570.753881761,6383886.84247953,"01-sailing"
"69","219429000-2",2021-11-15 03:45:40,557571.298164189,6383886.40483795,"01-sailing"
"70","219429000-2",2021-11-15 03:45:52,557571.60493219,6383885.8524837,"01-sailing"
"71","219429000-2",2021-11-15 03:46:01,557571.6662858,6383885.74201285,"01-sailing"
"72","219429000-2",2021-11-15 03:46:10,557571.597032306,6383886.40907984,"01-sailing"
"73","219429000-2",2021-11-15 03:46:21,557570.999296071,6383886.40059609,"01-sailing"
"74","219429000-2",2021-11-15 03:46:32,557568.955933531,6383887.1509866,"01-sailing"
"75","219429000-2",2021-11-15 03:46:40,557569.199767714,6383886.82042228,"01-sailing"
"76","219429000-2",2021-11-15 03:46:52,557569.879396513,6383885.27128493,"01-sailing"
"77","219429000-2",2021-11-15 03:47:01,557571.09856874,6383883.61846377,"01-sailing"
"78","219429000-2",2021-11-15 03:47:10,557571.633371769,6383883.8487376,"01-sailing"
"79","219429000-2",2021-11-15 03:47:21,557572.41358936,6383883.63712816,"01-sailing"
"80","219429000-2",2021-11-15 03:47:32,557572.407269369,6383884.08240507,"01-sailing"
"81","219429000-2",2021-11-15 03:47:52,557573.122973245,6383884.20390506,"01-sailing"
"82","219429000-2",2021-11-15 03:48:01,557574.036958549,6383882.99211968,"01-sailing"
"83","219429000-2",2021-11-15 03:48:10,557574.222599758,6383882.54938803,"01-sailing"
"84","219429000-2",2021-11-15 03:48:21,557574.837717257,6383881.33336076,"01-sailing"
"85","219429000-2",2021-11-15 03:48:32,557574.42246147,6383881.10478334,"01-sailing"
"86","219429000-2",2021-11-15 03:48:40,557573.349694878,6383880.86687346,"01-sailing"
"87","219429000-2",2021-11-15 03:48:52,557572.759857851,6383880.30179332,"01-sailing"
"88","219429000-2",2021-11-15 03:49:01,557572.454669294,6383880.74282826,"01-sailing"
"89","219429000-2",2021-11-15 03:49:10,557573.673843883,6383879.09000788,"01-sailing"
"90","219429000-2",2021-11-15 03:49:22,557569.733253995,6383882.93103608,"01-sailing"
"91","219429000-2",2021-11-15 03:49:32,557557.807777815,6383893.33925487,"01-sailing"
"92","219429000-2",2021-11-15 03:49:40,557542.085056978,6383905.9204709,"01-sailing"
"93","219429000-2",2021-11-15 03:49:52,557518.609760389,6383923.45784904,"01-sailing"
"94","219429000-2",2021-11-15 03:49:59,557505.805990057,6383934.68882407,"01-sailing"
"95","219429000-2",2021-11-15 03:50:01,557501.771027065,6383940.97809403,"01-sailing"
"96","219429000-2",2021-11-15 03:50:10,557504.650179346,6383961.39442843,"01-sailing"
"97","219429000-2",2021-11-15 03:50:22,557528.941735946,6383985.34331285,"01-sailing"
