"id","t","x","y","label"
"1","219013178-3",2021-11-16 23:32:04,557514.179419675,6383892.27504358,"01-sailing"
"2","219013178-3",2021-11-16 23:32:13,557504.777222948,6383901.82846075,"01-sailing"
"3","219013178-3",2021-11-16 23:32:24,557497.962298081,6383918.6557783,"01-sailing"
"4","219013178-3",2021-11-16 23:32:33,557495.034243544,6383935.42685786,"01-sailing"
"5","219013178-3",2021-11-16 23:32:43,557499.878233017,6383952.19676573,"01-sailing"
"6","219013178-3",2021-11-16 23:32:53,557512.939410517,6383967.07903561,"01-sailing"
"7","219013178-3",2021-11-16 23:33:04,557529.890196102,6383985.91347338,"01-sailing"
"8","219013178-3",2021-11-16 23:33:13,557542.339220224,6384001.78923547,"01-sailing"
"9","219013178-3",2021-11-16 23:33:24,557558.636972297,6384020.28051057,"01-sailing"
"10","219013178-3",2021-11-16 23:33:34,557571.631618732,6384035.60740211,"01-sailing"
"11","219013178-3",2021-11-16 23:33:43,557575.551729063,6384054.25710664,"01-sailing"
"12","219013178-3",2021-11-16 23:33:53,557566.009400177,6384069.48681615,"01-sailing"
"13","219013178-3",2021-11-16 23:34:04,557549.717790732,6384084.28675229,"01-sailing"
"14","219013178-3",2021-11-16 23:34:13,557537.693691518,6384097.47716298,"01-sailing"
"15","219013178-3",2021-11-16 23:34:24,557522.897909697,6384116.41806475,"01-sailing"
"16","219013178-3",2021-11-16 23:34:34,557509.396893126,6384132.59383517,"01-sailing"
"17","219013178-3",2021-11-16 23:34:43,557494.659754224,6384147.41602605,"01-sailing"
"18","219013178-3",2021-11-16 23:34:54,557475.33291166,6384165.51347555,"01-sailing"
"19","219013178-3",2021-11-16 23:35:04,557454.884817549,6384182.59305576,"01-sailing"
"20","219013178-3",2021-11-16 23:35:13,557438.125368968,6384196.71874831,"01-sailing"
"21","219013178-3",2021-11-16 23:35:24,557420.316751108,6384217.39881021,"01-sailing"
"22","219013178-3",2021-11-16 23:35:34,557407.20649012,6384235.58458975,"01-sailing"
"23","219013178-3",2021-11-16 23:35:44,557392.463700288,6384255.08340724,"01-sailing"
"24","219013178-3",2021-11-16 23:35:54,557377.779243032,6384274.69444292,"01-sailing"
"25","219013178-3",2021-11-16 23:36:04,557362.706405062,6384296.41552691,"01-sailing"
"26","219013178-3",2021-11-16 23:36:13,557354.20187936,6384314.44393176,"01-sailing"
"27","219013178-3",2021-11-16 23:36:24,557346.804573093,6384342.95412029,"01-sailing"
"28","219013178-3",2021-11-16 23:36:34,557340.049138746,6384364.12485045,"01-sailing"
"29","219013178-3",2021-11-16 23:36:44,557331.363941063,6384386.49306838,"01-sailing"
"30","219013178-3",2021-11-16 23:36:54,557322.737027778,6384408.97346918,"01-sailing"
"31","219013178-3",2021-11-16 23:37:04,557313.52669343,6384434.67454862,"01-sailing"
"32","219013178-3",2021-11-16 23:37:13,557307.106575951,6384453.28921204,"01-sailing"
"33","219013178-3",2021-11-16 23:37:23,557300.703812289,6384474.91035347,"01-sailing"
"34","219013178-3",2021-11-16 23:37:33,557292.685899606,6384500.85100867,"01-sailing"
"35","219013178-3",2021-11-16 23:37:44,557285.259425491,6384523.01441864,"01-sailing"
"36","219013178-3",2021-11-16 23:37:54,557278.197901148,6384544.73762949,"01-sailing"
"37","219013178-3",2021-11-16 23:38:04,557270.277749504,6384568.00750845,"01-sailing"
"38","219013178-3",2021-11-16 23:38:13,557263.428675686,6384587.39557,"01-sailing"
"39","219013178-3",2021-11-16 23:38:23,557256.773136065,6384610.01528139,"01-sailing"
"40","219013178-3",2021-11-16 23:38:33,557247.648542053,6384633.93624584,"01-sailing"
"41","219013178-3",2021-11-16 23:38:44,557240.777679247,6384654.88281804,"01-sailing"
"42","219013178-3",2021-11-16 23:38:54,557233.47912343,6384676.49141439,"01-sailing"
"43","219013178-3",2021-11-16 23:39:04,557227.195018488,6384698.22568071,"01-sailing"
"44","219013178-3",2021-11-16 23:39:13,557222.434856007,6384717.86597008,"01-sailing"
"45","219013178-3",2021-11-16 23:39:23,557216.562911459,6384740.05143434,"01-sailing"
"46","219013178-3",2021-11-16 23:39:33,557209.648396604,6384764.11500483,"01-sailing"
"47","219013178-3",2021-11-16 23:39:44,557203.229315547,6384786.96081769,"01-sailing"
"48","219013178-3",2021-11-16 23:39:54,557195.259683344,6384809.56208612,"01-sailing"
"49","219013178-3",2021-11-16 23:40:04,557186.753869022,6384832.04446584,"01-sailing"
"50","219013178-3",2021-11-16 23:40:13,557177.878601244,6384855.30104387,"01-sailing"
"51","219013178-3",2021-11-16 23:40:23,557170.585415494,6384876.57579708,"01-sailing"
"52","219013178-3",2021-11-16 23:40:33,557160.666186154,6384901.82184038,"01-sailing"
"53","219013178-3",2021-11-16 23:40:44,557149.614668909,6384922.59828365,"01-sailing"
"54","219013178-3",2021-11-16 23:40:54,557138.840090391,6384944.93744031,"01-sailing"
"55","219013178-3",2021-11-16 23:41:04,557133.13718509,6384967.90479064,"01-sailing"
"56","219013178-3",2021-11-16 23:41:13,557124.987427064,6384990.61499211,"01-sailing"
"57","219013178-3",2021-11-16 23:41:23,557117.414772273,6385010.54979854,"01-sailing"
"58","219013178-3",2021-11-16 23:41:33,557107.615688972,6385035.79765615,"01-sailing"
"59","219013178-3",2021-11-16 23:41:44,557098.234830207,6385056.82044502,"01-sailing"
"60","219013178-3",2021-11-16 23:41:54,557085.90074472,6385075.35215901,"01-sailing"
"61","219013178-3",2021-11-16 23:42:04,557075.139433692,6385096.80092921,"01-sailing"
"62","219013178-3",2021-11-16 23:42:13,557066.595451134,6385117.83556773,"01-sailing"
"63","219013178-3",2021-11-16 23:42:23,557058.153606317,6385135.86543778,"01-sailing"
"64","219013178-3",2021-11-16 23:42:33,557047.681969636,6385157.98640276,"01-sailing"
"65","219013178-3",2021-11-16 23:42:44,557035.061095121,6385184.19679725,"01-sailing"
"66","219013178-3",2021-11-16 23:42:54,557026.712410627,6385204.1208464,"01-sailing"
"67","219013178-3",2021-11-16 23:43:04,557016.366880143,6385225.79829509,"01-sailing"
"68","219013178-3",2021-11-16 23:43:13,557006.008935248,6385248.36632674,"01-sailing"
"69","219013178-3",2021-11-16 23:43:23,556996.047179362,6385268.26775525,"01-sailing"
"70","219013178-3",2021-11-16 23:43:33,556986.407753198,6385286.50361394,"01-sailing"
"71","219013178-3",2021-11-16 23:43:44,556975.100641902,6385312.84399231,"01-sailing"
"72","219013178-3",2021-11-16 23:43:54,556966.456864777,6385332.54132823,"01-sailing"
"73","219013178-3",2021-11-16 23:44:04,556956.149821156,6385355.77824463,"01-sailing"
"74","219013178-3",2021-11-16 23:44:13,556947.416760134,6385377.58985417,"01-sailing"
"75","219013178-3",2021-11-16 23:44:23,556938.627165027,6385399.17800427,"01-sailing"
"76","219013178-3",2021-11-16 23:44:33,556930.284054489,6385418.76829393,"01-sailing"
"77","219013178-3",2021-11-16 23:44:44,556916.946130076,6385445.08030771,"01-sailing"
"78","219013178-3",2021-11-16 23:44:54,556907.650332357,6385464.43458314,"01-sailing"
"79","219013178-3",2021-11-16 23:45:04,556898.076561443,6385486.56851623,"01-sailing"
"80","219013178-3",2021-11-16 23:45:13,556888.68682671,6385508.37102847,"01-sailing"
"81","219013178-3",2021-11-16 23:45:23,556878.215453897,6385530.60375158,"01-sailing"
"82","219013178-3",2021-11-16 23:45:33,556869.740895413,6385551.08304678,"01-sailing"
"83","219013178-3",2021-11-16 23:45:44,556857.950993229,6385577.86232633,"01-sailing"
"84","219013178-3",2021-11-16 23:45:53,556851.089833573,6385598.3642872,"01-sailing"
"85","219013178-3",2021-11-16 23:46:04,556841.86266627,6385621.39393835,"01-sailing"
"86","219013178-3",2021-11-16 23:46:13,556832.868347722,6385644.87223987,"01-sailing"
"87","219013178-3",2021-11-16 23:46:23,556823.7011289,6385667.90277032,"01-sailing"
"88","219013178-3",2021-11-16 23:46:33,556815.653141466,6385687.83144354,"01-sailing"
"89","219013178-3",2021-11-16 23:46:44,556803.632779547,6385714.05093394,"01-sailing"
"90","219013178-3",2021-11-16 23:46:53,556796.356998593,6385734.32448862,"01-sailing"
"91","219013178-3",2021-11-16 23:47:04,556786.142815933,6385755.33628227,"01-sailing"
"92","219013178-3",2021-11-16 23:47:13,556775.585853306,6385775.22988383,"01-sailing"
"93","219013178-3",2021-11-16 23:47:23,556765.244589917,6385796.79665504,"01-sailing"
"94","219013178-3",2021-11-16 23:47:34,556755.633360181,6385821.71391864,"01-sailing"
"95","219013178-3",2021-11-16 23:47:44,556745.494923754,6385841.61345423,"01-sailing"
"96","219013178-3",2021-11-16 23:47:53,556735.739980454,6385859.73691696,"01-sailing"
"97","219013178-3",2021-11-16 23:48:04,556724.0125534,6385882.17511828,"01-sailing"
"98","219013178-3",2021-11-16 23:48:13,556714.778360295,6385901.53067295,"01-sailing"
"99","219013178-3",2021-11-16 23:48:24,556704.517710997,6385921.65127862,"01-sailing"
"100","219013178-3",2021-11-16 23:48:34,556692.237367343,6385945.19524732,"01-sailing"
"101","219013178-3",2021-11-16 23:48:44,556682.701632657,6385964.76933664,"01-sailing"
"102","219013178-3",2021-11-16 23:48:53,556673.902172967,6385987.24862121,"01-sailing"
"103","219013178-3",2021-11-16 23:49:04,556663.442473536,6386008.81398177,"01-sailing"
"104","219013178-3",2021-11-16 23:49:13,556653.284703641,6386030.16090492,"01-sailing"
"105","219013178-3",2021-11-16 23:49:24,556641.870907404,6386051.60164112,"01-sailing"
"106","219013178-3",2021-11-16 23:49:34,556629.284816359,6386075.69822513,"01-sailing"
"107","219013178-3",2021-11-16 23:49:44,556619.648852719,6386093.9349562,"01-sailing"
"108","219013178-3",2021-11-16 23:49:53,556609.189700641,6386115.5004568,"01-sailing"
"109","219013178-3",2021-11-16 23:50:03,556599.335832768,6386136.51772777,"01-sailing"
"110","219013178-3",2021-11-16 23:50:13,556588.474253804,6386156.96424425,"01-sailing"
"111","219013178-3",2021-11-16 23:50:24,556577.433562152,6386177.40828805,"01-sailing"
"112","219013178-3",2021-11-16 23:50:34,556564.796251857,6386200.94763924,"01-sailing"
"113","219013178-3",2021-11-16 23:50:44,556555.631006404,6386219.74779138,"01-sailing"
"114","219013178-3",2021-11-16 23:50:53,556544.810960911,6386241.53109619,"01-sailing"
"115","219013178-3",2021-11-16 23:51:03,556533.539517431,6386261.41532655,"01-sailing"
"116","219013178-3",2021-11-16 23:51:13,556523.093649695,6386282.09049071,"01-sailing"
"117","219013178-3",2021-11-16 23:51:24,556512.292562365,6386302.53804428,"01-sailing"
"118","219013178-3",2021-11-16 23:51:34,556500.18898229,6386326.41905301,"01-sailing"
"119","219013178-3",2021-11-16 23:51:44,556493.246996908,6386344.35960145,"01-sailing"
"120","219013178-3",2021-11-16 23:51:53,556483.651817298,6386364.04464643,"01-sailing"
"121","219013178-3",2021-11-16 23:52:03,556472.382548613,6386383.81772682,"01-sailing"
"122","219013178-3",2021-11-16 23:52:13,556462.06296657,6386404.04943362,"01-sailing"
"123","219013178-3",2021-11-16 23:52:24,556452.314485147,6386426.18192544,"01-sailing"
"124","219013178-3",2021-11-16 23:52:34,556441.40011999,6386450.52503144,"01-sailing"
"125","219013178-3",2021-11-16 23:52:44,556432.456317912,6386470.66462862,"01-sailing"
"126","219013178-3",2021-11-16 23:52:53,556422.412571587,6386492.57039382,"01-sailing"
"127","219013178-3",2021-11-16 23:53:03,556411.420921402,6386513.90628039,"01-sailing"
"128","219013178-3",2021-11-16 23:53:13,556400.820325433,6386532.90946688,"01-sailing"
"129","219013178-3",2021-11-16 23:53:24,556389.246364257,6386557.46620866,"01-sailing"
"130","219013178-3",2021-11-16 23:53:34,556378.746198551,6386582.14926174,"01-sailing"
"131","219013178-3",2021-11-16 23:53:44,556369.086176882,6386602.27902686,"01-sailing"
"132","219013178-3",2021-11-16 23:53:53,556358.807241867,6386623.95898661,"01-sailing"
"133","219013178-3",2021-11-16 23:54:03,556347.989269832,6386645.74281718,"01-sailing"
"134","219013178-3",2021-11-16 23:54:13,556338.763147562,6386664.76526941,"01-sailing"
"135","219013178-3",2021-11-16 23:54:24,556327.073545626,6386689.0978883,"01-sailing"
"136","219013178-3",2021-11-16 23:54:34,556316.877376087,6386713.45129374,"01-sailing"
"137","219013178-3",2021-11-16 23:54:44,556305.824021654,6386735.00927661,"01-sailing"
"138","219013178-3",2021-11-16 23:54:54,556295.106553397,6386753.8997596,"01-sailing"
"139","219013178-3",2021-11-16 23:55:03,556283.639940987,6386775.11803443,"01-sailing"
"140","219013178-3",2021-11-16 23:55:13,556274.417489496,6386793.91799332,"01-sailing"
"141","219013178-3",2021-11-16 23:55:24,556264.733729018,6386815.82912697,"01-sailing"
"142","219013178-3",2021-11-16 23:55:34,556253.514088639,6386836.49420459,"01-sailing"
"143","219013178-3",2021-11-16 23:55:44,556240.813149488,6386860.59033626,"01-sailing"
"144","219013178-3",2021-11-16 23:55:54,556232.75940527,6386881.29941032,"01-sailing"
"145","219013178-3",2021-11-16 23:56:03,556225.238667743,6386902.34991955,"01-sailing"
"146","219013178-3",2021-11-16 23:56:13,556215.30773594,6386920.58346779,"01-sailing"
"147","219013178-3",2021-11-16 23:56:23,556203.347175265,6386943.01986072,"01-sailing"
"148","219013178-3",2021-11-16 23:56:34,556193.668762899,6386964.59720459,"01-sailing"
"149","219013178-3",2021-11-16 23:56:44,556181.918029528,6386989.15205439,"01-sailing"
"150","219013178-3",2021-11-16 23:56:54,556171.959715821,6387009.3894692,"01-sailing"
"151","219013178-3",2021-11-16 23:57:04,556161.797629456,6387031.40554542,"01-sailing"
"152","219013178-3",2021-11-16 23:57:13,556151.96359578,6387051.31070506,"01-sailing"
"153","219013178-3",2021-11-16 23:57:23,556140.757059363,6387075.42784377,"01-sailing"
"154","219013178-3",2021-11-16 23:57:34,556129.71019984,6387096.65234704,"01-sailing"
"155","219013178-3",2021-11-16 23:57:44,556116.480943989,6387120.18482172,"01-sailing"
"156","219013178-3",2021-11-16 23:57:54,556108.151265394,6387139.3315277,"01-sailing"
"157","219013178-3",2021-11-16 23:58:04,556097.564047852,6387161.89857602,"01-sailing"
