"id","t","x","y","label"
"1","219011321-3",2021-11-16 12:30:15,603514.286417284,6228874.57087091,"01-sailing"
"2","219011321-3",2021-11-16 12:30:25,603512.329921071,6228857.93267032,"01-sailing"
"3","219011321-3",2021-11-16 12:30:32,603510.098514989,6228847.52330822,"01-sailing"
"4","219011321-3",2021-11-16 12:30:35,603507.349297311,6228840.55320653,"01-sailing"
"5","219011321-3",2021-11-16 12:30:38,603505.43921336,6228837.38924366,"01-sailing"
"6","219011321-3",2021-11-16 12:30:42,603500.542707801,6228831.92606199,"01-sailing"
"7","219011321-3",2021-11-16 12:30:45,603495.961926827,6228828.80883322,"01-sailing"
"8","219011321-3",2021-11-16 12:30:59,603469.449268921,6228828.94688795,"01-sailing"
"9","219011321-3",2021-11-16 12:31:01,603465.07641297,6228830.06594545,"01-sailing"
"10","219011321-3",2021-11-16 12:31:05,603453.09891561,6228832.44860882,"01-sailing"
"11","219011321-3",2021-11-16 12:31:08,603448.119060785,6228832.99626358,"01-sailing"
"12","219011321-3",2021-11-16 12:31:12,603437.77900483,6228834.416437,"01-sailing"
"13","219011321-3",2021-11-16 12:31:21,603413.362688339,6228837.72327192,"01-sailing"
"14","219011321-3",2021-11-16 12:31:25,603399.459123038,6228840.17086851,"01-sailing"
"15","219011321-3",2021-11-16 12:31:35,603371.482041489,6228844.39400118,"01-sailing"
"16","219011321-3",2021-11-16 12:31:45,603345.762877602,6228847.66973387,"01-sailing"
"17","219011321-3",2021-11-16 12:31:54,603319.730840154,6228851.0494105,"01-sailing"
"18","219011321-3",2021-11-16 12:32:05,603284.85338623,6228855.66317965,"01-sailing"
"19","219011321-3",2021-11-16 12:32:15,603255.948541677,6228859.75331082,"01-sailing"
"20","219011321-3",2021-11-16 12:32:25,603227.211098055,6228864.62710928,"01-sailing"
"21","219011321-3",2021-11-16 12:32:35,603197.985414314,6228869.15527619,"01-sailing"
"22","219011321-3",2021-11-16 12:32:44,603171.816142762,6228873.08927133,"01-sailing"
"23","219011321-3",2021-11-16 12:32:55,603142.838770571,6228877.62379975,"01-sailing"
"24","219011321-3",2021-11-16 12:33:05,603114.169011588,6228882.27728508,"01-sailing"
"25","219011321-3",2021-11-16 12:33:15,603082.950092427,6228887.09222369,"01-sailing"
"26","219011321-3",2021-11-16 12:33:25,603054.331796628,6228892.19273591,"01-sailing"
"27","219011321-3",2021-11-16 12:33:35,603025.94835522,6228897.85583154,"01-sailing"
"28","219011321-3",2021-11-16 12:33:44,603000.078960075,6228902.24347774,"01-sailing"
"29","219011321-3",2021-11-16 12:33:55,602971.514891003,6228907.67988501,"01-sailing"
"30","219011321-3",2021-11-16 12:34:05,602942.961613249,6228912.67135001,"01-sailing"
