"id","t","x","y","label"
"1","219000855-3",2021-11-15 05:07:55,628079.562927569,6355216.20502402,"01-sailing"
"2","219000855-3",2021-11-15 05:07:59,628075.289423099,6355217.96519502,"01-sailing"
"3","219000855-3",2021-11-15 05:08:02,628072.545402592,6355218.99339595,"01-sailing"
"4","219000855-3",2021-11-15 05:08:04,628070.718375585,6355219.60467151,"01-sailing"
"5","219000855-3",2021-11-15 05:08:09,628065.903032801,6355221.34791461,"01-sailing"
"6","219000855-3",2021-11-15 05:08:16,628060.390653204,6355224.18335464,"01-sailing"
"7","219000855-3",2021-11-15 05:08:18,628057.746180272,6355225.88306375,"01-sailing"
"8","219000855-3",2021-11-15 05:08:22,628054.652447489,6355228.4599155,"01-sailing"
"9","219000855-3",2021-11-15 05:08:25,628053.222514167,6355229.86339476,"01-sailing"
"10","219000855-3",2021-11-15 05:08:29,628050.596513616,6355232.90045968,"01-sailing"
"11","219000855-3",2021-11-15 05:08:32,628048.558652848,6355236.4014991,"01-sailing"
"12","219000855-3",2021-11-15 05:08:35,628047.274556984,6355238.92351664,"01-sailing"
"13","219000855-3",2021-11-15 05:08:38,628046.404939903,6355241.68128405,"01-sailing"
"14","219000855-3",2021-11-15 05:08:42,628045.708981841,6355244.66727471,"01-sailing"
"15","219000855-3",2021-11-15 05:08:45,628045.501618639,6355247.44573992,"01-sailing"
"16","219000855-3",2021-11-15 05:08:49,628045.620702075,6355251.34838608,"01-sailing"
"17","219000855-3",2021-11-15 05:08:52,628046.128838007,6355254.37200877,"01-sailing"
"18","219000855-3",2021-11-15 05:08:55,628046.824543128,6355257.17869812,"01-sailing"
"19","219000855-3",2021-11-15 05:08:59,628048.094466613,6355260.89451699,"01-sailing"
"20","219000855-3",2021-11-15 05:09:01,628049.452418228,6355263.72190487,"01-sailing"
"21","219000855-3",2021-11-15 05:09:05,628051.628881599,6355267.35466072,"01-sailing"
"22","219000855-3",2021-11-15 05:09:09,628054.230249947,6355270.88930072,"01-sailing"
"23","219000855-3",2021-11-15 05:09:11,628054.92139654,6355271.91348371,"01-sailing"
"24","219000855-3",2021-11-15 05:09:16,628058.883108214,6355276.27043089,"01-sailing"
"25","219000855-3",2021-11-15 05:09:18,628060.630100965,6355278.21880041,"01-sailing"
"26","219000855-3",2021-11-15 05:09:23,628065.424222901,6355282.9359671,"01-sailing"
"27","219000855-3",2021-11-15 05:09:25,628067.47223045,6355284.8937491,"01-sailing"
"28","219000855-3",2021-11-15 05:09:28,628071.618007006,6355289.14506564,"01-sailing"
"29","219000855-3",2021-11-15 05:09:35,628079.639826195,6355296.63669902,"01-sailing"
"30","219000855-3",2021-11-15 05:09:37,628082.159014114,6355298.94341281,"01-sailing"
"31","219000855-3",2021-11-15 05:09:39,628083.448708976,6355300.09771138,"01-sailing"
"32","219000855-3",2021-11-15 05:09:42,628087.254105922,6355303.67001651,"01-sailing"
"33","219000855-3",2021-11-15 05:09:45,628091.169465483,6355307.57995718,"01-sailing"
"34","219000855-3",2021-11-15 05:09:48,628094.960930331,6355311.59742616,"01-sailing"
"35","219000855-3",2021-11-15 05:09:51,628099.78037939,6355317.42940778,"01-sailing"
"36","219000855-3",2021-11-15 05:09:55,628104.224673364,6355323.69525691,"01-sailing"
"37","219000855-3",2021-11-15 05:09:59,628108.233608848,6355330.3930898,"01-sailing"
"38","219000855-3",2021-11-15 05:10:01,628110.232851427,6355333.90894147,"01-sailing"
"39","219000855-3",2021-11-15 05:10:05,628113.923348745,6355341.15381304,"01-sailing"
"40","219000855-3",2021-11-15 05:10:09,628116.157473635,6355346.79357405,"01-sailing"
"41","219000855-3",2021-11-15 05:10:11,628118.090575916,6355352.42392298,"01-sailing"
"42","219000855-3",2021-11-15 05:10:14,628119.772419039,6355358.38060943,"01-sailing"
"43","219000855-3",2021-11-15 05:10:19,628121.628941931,6355366.45932075,"01-sailing"
"44","219000855-3",2021-11-15 05:10:23,628123.301367347,6355374.64367391,"01-sailing"
"45","219000855-3",2021-11-15 05:10:24,628124.072153644,6355378.9009017,"01-sailing"
"46","219000855-3",2021-11-15 05:10:29,628125.489834621,6355387.52288137,"01-sailing"
"47","219000855-3",2021-11-15 05:10:32,628126.492017853,6355394.01530602,"01-sailing"
"48","219000855-3",2021-11-15 05:10:34,628127.487236034,6355400.73030923,"01-sailing"
