"id","t","x","y","label"
"1","219002409-2",2021-11-14 12:37:13,653674.289323178,6288556.22174708,"01-sailing"
"2","219002409-2",2021-11-14 12:37:44,653580.065187639,6288542.62975373,"01-sailing"
"3","219002409-2",2021-11-14 12:38:13,653533.677912282,6288450.794182,"01-sailing"
"4","219002409-2",2021-11-14 12:38:44,653486.476525521,6288356.03259779,"01-sailing"
"5","219002409-2",2021-11-14 12:39:44,653574.831986399,6288150.24989668,"01-sailing"
"6","219002409-2",2021-11-14 12:40:14,653620.426395508,6288053.09328038,"01-sailing"
"7","219002409-2",2021-11-14 12:40:43,653653.632488004,6287947.90670451,"01-sailing"
"8","219002409-2",2021-11-14 12:41:13,653682.849929355,6287841.23712819,"01-sailing"
"9","219002409-2",2021-11-14 12:41:44,653711.795256377,6287733.66638708,"01-sailing"
"10","219002409-2",2021-11-14 12:42:13,653740.415439258,6287628.31221255,"01-sailing"
"11","219002409-2",2021-11-14 12:42:43,653778.772038431,6287526.54630322,"01-sailing"
"12","219002409-2",2021-11-14 12:43:13,653811.638287473,6287425.80488349,"01-sailing"
"13","219002409-2",2021-11-14 12:43:42,653847.317319439,6287320.26448239,"01-sailing"
"14","219002409-2",2021-11-14 12:44:15,653887.596681016,6287209.65649389,"01-sailing"
"15","219002409-2",2021-11-14 12:44:45,653922.434335357,6287103.75145524,"01-sailing"
"16","219002409-2",2021-11-14 12:45:15,653956.583822564,6286999.93830404,"01-sailing"
"17","219002409-2",2021-11-14 12:45:43,653986.106863982,6286905.31457192,"01-sailing"
"18","219002409-2",2021-11-14 12:46:12,654019.961229398,6286801.26813921,"01-sailing"
"19","219002409-2",2021-11-14 12:46:42,654050.776774308,6286696.55322402,"01-sailing"
"20","219002409-2",2021-11-14 12:47:13,654081.463114166,6286590.38530298,"01-sailing"
"21","219002409-2",2021-11-14 12:47:42,654109.853033043,6286485.02452337,"01-sailing"
"22","219002409-2",2021-11-14 12:48:15,654143.448275238,6286371.49882807,"01-sailing"
"23","219002409-2",2021-11-14 12:48:42,654167.199595419,6286275.66121408,"01-sailing"
"24","219002409-2",2021-11-14 12:49:14,654196.732026213,6286167.66882343,"01-sailing"
"25","219002409-2",2021-11-14 12:49:42,654225.383432499,6286068.66901548,"01-sailing"
"26","219002409-2",2021-11-14 12:50:13,654249.893813726,6285960.60371067,"01-sailing"
"27","219002409-2",2021-11-14 12:50:42,654272.984313867,6285857.83434095,"01-sailing"
"28","219002409-2",2021-11-14 12:51:12,654296.97397378,6285752.312684,"01-sailing"
"29","219002409-2",2021-11-14 12:51:44,654322.810279173,6285639.95114651,"01-sailing"
"30","219002409-2",2021-11-14 12:52:15,654354.006936111,6285533.58059561,"01-sailing"
"31","219002409-2",2021-11-14 12:52:42,654376.761684942,6285440.04693266,"01-sailing"
"32","219002409-2",2021-11-14 12:53:12,654401.77576056,6285336.79173135,"01-sailing"
"33","219002409-2",2021-11-14 12:53:44,654424.345863736,6285229.99276142,"01-sailing"
"34","219002409-2",2021-11-14 12:54:12,654444.703603957,6285128.34908878,"01-sailing"
"35","219002409-2",2021-11-14 12:54:42,654464.576112825,6285028.24747165,"01-sailing"
"36","219002409-2",2021-11-14 12:55:12,654485.074801259,6284921.14965486,"01-sailing"
"37","219002409-2",2021-11-14 12:55:42,654505.214647257,6284817.15838978,"01-sailing"
"38","219002409-2",2021-11-14 12:56:12,654524.87370571,6284711.25539058,"01-sailing"
"39","219002409-2",2021-11-14 12:56:45,654547.335406893,6284597.54498365,"01-sailing"
"40","219002409-2",2021-11-14 12:57:14,654566.056264614,6284497.1784537,"01-sailing"
"41","219002409-2",2021-11-14 12:57:42,654588.692302384,6284407.09515662,"01-sailing"
"42","219002409-2",2021-11-14 12:58:12,654609.272775518,6284304.56888266,"01-sailing"
"43","219002409-2",2021-11-14 12:58:43,654630.981355138,6284199.74445549,"01-sailing"
"44","219002409-2",2021-11-14 12:59:13,654654.400391414,6284105.1221192,"01-sailing"
"45","219002409-2",2021-11-14 12:59:42,654703.712686744,6284021.92713895,"01-sailing"
"46","219002409-2",2021-11-14 13:00:13,654758.108418047,6283929.00382904,"01-sailing"
"47","219002409-2",2021-11-14 13:00:42,654809.127435826,6283846.20705482,"01-sailing"
"48","219002409-2",2021-11-14 13:01:13,654861.957930747,6283760.91500373,"01-sailing"
"49","219002409-2",2021-11-14 13:01:44,654935.988909358,6283702.92319155,"01-sailing"
"50","219002409-2",2021-11-14 13:02:12,655013.284590601,6283666.22253418,"01-sailing"
"51","219002409-2",2021-11-14 13:02:43,655103.994098401,6283626.7875454,"01-sailing"
"52","219002409-2",2021-11-14 13:03:12,655189.786032416,6283595.97473082,"01-sailing"
"53","219002409-2",2021-11-14 13:03:42,655277.642478686,6283562.45447965,"01-sailing"
"54","219002409-2",2021-11-14 13:04:12,655370.16856271,6283528.77450481,"01-sailing"
"55","219002409-2",2021-11-14 13:04:42,655462.878941126,6283498.44587097,"01-sailing"
"56","219002409-2",2021-11-14 13:05:11,655549.903003196,6283512.36468048,"01-sailing"
"57","219002409-2",2021-11-14 13:05:43,655648.970651029,6283548.90407488,"01-sailing"
"58","219002409-2",2021-11-14 13:06:11,655744.011087201,6283550.08809569,"01-sailing"
"59","219002409-2",2021-11-14 13:06:41,655843.418900051,6283537.73178078,"01-sailing"
"60","219002409-2",2021-11-14 13:07:12,655944.793875652,6283530.24186736,"01-sailing"
"61","219002409-2",2021-11-14 13:07:42,656032.866683315,6283524.15422073,"01-sailing"
"62","219002409-2",2021-11-14 13:08:11,656131.316993439,6283519.45700459,"01-sailing"
"63","219002409-2",2021-11-14 13:08:41,656226.213668843,6283516.30116944,"01-sailing"
"64","219002409-2",2021-11-14 13:09:11,656327.16236844,6283507.13324464,"01-sailing"
