"id","t","x","y","label"
"1","220099000-3",2021-11-18 11:41:16,605353.526515337,6266785.69852668,"01-sailing"
"2","220099000-3",2021-11-18 11:41:27,605346.620476548,6266791.20543226,"01-sailing"
"3","220099000-3",2021-11-18 11:41:31,605370.347567847,6266782.33208678,"01-sailing"
"4","220099000-3",2021-11-18 11:41:35,605375.248133671,6266785.68371598,"01-sailing"
"5","220099000-3",2021-11-18 11:41:44,605366.822912567,6266783.02363751,"01-sailing"
"6","220099000-3",2021-11-18 11:41:46,605376.713305515,6266788.6155533,"01-sailing"
"7","220099000-3",2021-11-18 11:41:49,605380.600186631,6266798.06651656,"01-sailing"
"8","220099000-3",2021-11-18 11:41:54,605381.415092154,6266807.32946487,"01-sailing"
"9","220099000-3",2021-11-18 11:41:56,605382.212933776,6266814.81027931,"01-sailing"
"10","220099000-3",2021-11-18 11:41:59,605379.905896331,6266825.88838488,"01-sailing"
"11","220099000-3",2021-11-18 11:42:03,605377.554435403,6266838.74709138,"01-sailing"
"12","220099000-3",2021-11-18 11:42:07,605373.109412025,6266851.66491352,"01-sailing"
"13","220099000-3",2021-11-18 11:42:09,605370.941260803,6266857.17864995,"01-sailing"
"14","220099000-3",2021-11-18 11:42:12,605368.711620958,6266862.69085304,"01-sailing"
"15","220099000-3",2021-11-18 11:42:16,605362.237353864,6266875.55805075,"01-sailing"
"16","220099000-3",2021-11-18 11:42:19,605353.929015565,6266885.48422222,"01-sailing"
"17","220099000-3",2021-11-18 11:42:24,605321.075886704,6266907.4928208,"01-sailing"
"18","220099000-3",2021-11-18 11:42:27,605308.693981674,6266910.52471576,"01-sailing"
"19","220099000-3",2021-11-18 11:42:31,605296.356496308,6266911.77604655,"01-sailing"
"20","220099000-3",2021-11-18 11:42:33,605290.545616115,6266912.85607528,"01-sailing"
"21","220099000-3",2021-11-18 11:42:35,605313.355928407,6266908.63656021,"01-sailing"
"22","220099000-3",2021-11-18 11:42:40,605274.827840852,6266923.82257349,"01-sailing"
"23","220099000-3",2021-11-18 11:42:43,605272.603906823,6266929.112251,"01-sailing"
"24","220099000-3",2021-11-18 11:42:47,605284.839199423,6266919.61790854,"01-sailing"
"25","220099000-3",2021-11-18 11:42:50,605273.491546743,6266952.74200075,"01-sailing"
"26","220099000-3",2021-11-18 11:42:53,605277.642001446,6266966.43099511,"01-sailing"
"27","220099000-3",2021-11-18 11:43:24,605314.635227202,6267079.37836198,"01-sailing"
"28","220099000-3",2021-11-18 11:43:25,605306.449447464,6267052.33722584,"01-sailing"
"29","220099000-3",2021-11-18 11:43:33,605324.563309474,6267113.03302885,"01-sailing"
"30","220099000-3",2021-11-18 11:43:35,605316.606978813,6267086.66573091,"01-sailing"
"31","220099000-3",2021-11-18 11:43:40,605324.674348644,6267108.58152744,"01-sailing"
"32","220099000-3",2021-11-18 11:43:43,605340.587439567,6267148.95558739,"01-sailing"
"33","220099000-3",2021-11-18 11:43:47,605333.68618795,6267129.63004993,"01-sailing"
"34","220099000-3",2021-11-18 11:43:51,605337.782670668,6267140.53385418,"01-sailing"
"35","220099000-3",2021-11-18 11:43:54,605347.601345347,6267190.88938305,"01-sailing"
"36","220099000-3",2021-11-18 11:43:56,605344.558532698,6267162.41747818,"01-sailing"
"37","220099000-3",2021-11-18 11:43:59,605347.01220504,6267177.51186609,"01-sailing"
"38","220099000-3",2021-11-18 11:44:07,605348.920016028,6267204.61917326,"01-sailing"
"39","220099000-3",2021-11-18 11:44:10,605348.620131331,6267216.6382276,"01-sailing"
"40","220099000-3",2021-11-18 11:44:13,605348.248051645,6267231.55075825,"01-sailing"
"41","220099000-3",2021-11-18 11:44:17,605344.804333703,6267246.27529347,"01-sailing"
"42","220099000-3",2021-11-18 11:44:21,605342.589188851,6267253.680933,"01-sailing"
"43","220099000-3",2021-11-18 11:44:22,605340.315339473,6267260.97375206,"01-sailing"
"44","220099000-3",2021-11-18 11:44:25,605334.886990242,6267273.86707038,"01-sailing"
"45","220099000-3",2021-11-18 11:44:30,605327.368090293,6267286.70824262,"01-sailing"
"46","220099000-3",2021-11-18 11:44:33,605319.866305073,6267301.33156279,"01-sailing"
"47","220099000-3",2021-11-18 11:44:36,605301.600637654,6267342.9688402,"01-sailing"
"48","220099000-3",2021-11-18 11:44:40,605308.755577059,6267327.44598592,"01-sailing"
"49","220099000-3",2021-11-18 11:44:43,605300.506017378,6267364.65611618,"01-sailing"
"50","220099000-3",2021-11-18 11:44:47,605304.13758852,6267354.72457888,"01-sailing"
"51","220099000-3",2021-11-18 11:44:49,605304.949703658,6267364.0988061,"01-sailing"
"52","220099000-3",2021-11-18 11:44:53,605307.607664209,6267380.86862287,"01-sailing"
"53","220099000-3",2021-11-18 11:44:56,605309.453507267,6267388.26421306,"01-sailing"
"54","220099000-3",2021-11-18 11:45:04,605327.205287738,6267416.54624169,"01-sailing"
"55","220099000-3",2021-11-18 11:45:07,605333.215043206,6267422.26401611,"01-sailing"
"56","220099000-3",2021-11-18 11:45:10,605346.324189072,6267431.94507124,"01-sailing"
"57","220099000-3",2021-11-18 11:45:13,605362.5575385,6267439.69971202,"01-sailing"
"58","220099000-3",2021-11-18 11:45:17,605412.243423101,6267460.42742671,"01-sailing"
"59","220099000-3",2021-11-18 11:45:20,605382.996834961,6267446.5571874,"01-sailing"
"60","220099000-3",2021-11-18 11:45:23,605399.77473396,6267452.20978687,"01-sailing"
"61","220099000-3",2021-11-18 11:45:25,605446.39716897,6267472.41600925,"01-sailing"
"62","220099000-3",2021-11-18 11:45:31,605468.038079793,6267480.41748852,"01-sailing"
"63","220099000-3",2021-11-18 11:45:33,605476.864418809,6267484.20141502,"01-sailing"
"64","220099000-3",2021-11-18 11:45:36,605493.611464514,6267491.07855347,"01-sailing"
"65","220099000-3",2021-11-18 11:45:40,605510.665880681,6267497.96344196,"01-sailing"
"66","220099000-3",2021-11-18 11:45:47,605502.554562882,6267490.18845805,"01-sailing"
"67","220099000-3",2021-11-18 11:45:49,605550.428339124,6267511.98613169,"01-sailing"
"68","220099000-3",2021-11-18 11:45:52,605559.29349858,6267514.21220702,"01-sailing"
"69","220099000-3",2021-11-18 11:45:56,605577.138410932,6267519.00135146,"01-sailing"
"70","220099000-3",2021-11-18 11:46:01,605595.354974453,6267523.68851128,"01-sailing"
"71","220099000-3",2021-11-18 11:46:07,605626.357891669,6267533.70670765,"01-sailing"
"72","220099000-3",2021-11-18 11:46:09,605599.544011995,6267521.00936096,"01-sailing"
"73","220099000-3",2021-11-18 11:46:12,605652.889046463,6267542.94508285,"01-sailing"
"74","220099000-3",2021-11-18 11:46:17,605634.686096843,6267532.80150987,"01-sailing"
"75","220099000-3",2021-11-18 11:46:25,605675.084975802,6267545.9504663,"01-sailing"
"76","220099000-3",2021-11-18 11:46:36,605717.736045978,6267557.5972137,"01-sailing"
"77","220099000-3",2021-11-18 11:46:47,605760.001265475,6267569.90287779,"01-sailing"
"78","220099000-3",2021-11-18 11:46:56,605792.339394904,6267580.62391153,"01-sailing"
"79","220099000-3",2021-11-18 11:47:07,605860.000045129,6267605.70500871,"01-sailing"
"80","220099000-3",2021-11-18 11:47:17,605894.176575719,6267616.69565494,"01-sailing"
"81","220099000-3",2021-11-18 11:47:25,605896.507276492,6267614.52696919,"01-sailing"
"82","220099000-3",2021-11-18 11:47:36,605931.072094361,6267624.74815761,"01-sailing"
"83","220099000-3",2021-11-18 11:47:47,605971.849302563,6267635.01421592,"01-sailing"
"84","220099000-3",2021-11-18 11:47:56,605998.33161026,6267641.24693211,"01-sailing"
"85","220099000-3",2021-11-18 11:48:07,606032.912749588,6267653.25110121,"01-sailing"
"86","220099000-3",2021-11-18 11:48:17,606071.509623486,6267664.5769541,"01-sailing"
"87","220099000-3",2021-11-18 11:48:25,606128.137022092,6267687.93759867,"01-sailing"
"88","220099000-3",2021-11-18 11:48:36,606135.632299497,6267685.89887911,"01-sailing"
"89","220099000-3",2021-11-18 11:48:47,606204.021568565,6267711.22665622,"01-sailing"
"90","220099000-3",2021-11-18 11:48:56,606238.976223014,6267720.5693651,"01-sailing"
"91","220099000-3",2021-11-18 11:49:07,606235.894006924,6267715.92613144,"01-sailing"
"92","220099000-3",2021-11-18 11:49:16,606274.456202394,6267728.5893,"01-sailing"
"93","220099000-3",2021-11-18 11:49:26,606341.988886708,6267753.67508659,"01-sailing"
"94","220099000-3",2021-11-18 11:49:36,606373.254065171,6267762.92599151,"01-sailing"
"95","220099000-3",2021-11-18 11:49:47,606407.268686839,6267775.36445701,"01-sailing"
"96","220099000-3",2021-11-18 11:49:56,606410.854207029,6267774.6753306,"01-sailing"
"97","220099000-3",2021-11-18 11:50:07,606473.635117951,6267795.4118979,"01-sailing"
"98","220099000-3",2021-11-18 11:50:16,606481.532689174,6267794.49751906,"01-sailing"
"99","220099000-3",2021-11-18 11:50:26,606519.140404948,6267808.36383703,"01-sailing"
"100","220099000-3",2021-11-18 11:50:36,606561.847921788,6267822.47058962,"01-sailing"
"101","220099000-3",2021-11-18 11:50:47,606615.805986369,6267836.86191538,"01-sailing"
"102","220099000-3",2021-11-18 11:50:56,606651.445569423,6267850.67973396,"01-sailing"
"103","220099000-3",2021-11-18 11:51:06,606717.719748154,6267874.29222812,"01-sailing"
"104","220099000-3",2021-11-18 11:51:16,606741.899974776,6267879.02384501,"01-sailing"
"105","220099000-3",2021-11-18 11:51:26,606786.49696479,6267898.63725821,"01-sailing"
"106","220099000-3",2021-11-18 11:51:27,606795.670953919,6267900.76243539,"01-sailing"
"107","220099000-3",2021-11-18 11:51:30,606804.799882744,6267904.66822601,"01-sailing"
"108","220099000-3",2021-11-18 11:51:34,606823.102750826,6267910.69927377,"01-sailing"
"109","220099000-3",2021-11-18 11:51:36,606832.276697892,6267912.824531,"01-sailing"
"110","220099000-3",2021-11-18 11:51:39,606850.62738328,6267916.96381852,"01-sailing"
"111","220099000-3",2021-11-18 11:51:44,606868.97521794,6267921.21447328,"01-sailing"
"112","220099000-3",2021-11-18 11:51:47,606887.277931479,6267927.24580116,"01-sailing"
"113","220099000-3",2021-11-18 11:51:53,606905.580595145,6267933.277209,"01-sailing"
"114","220099000-3",2021-11-18 11:51:54,606914.757276223,6267935.29135945,"01-sailing"
"115","220099000-3",2021-11-18 11:51:56,606923.883208937,6267939.3086968,"01-sailing"
"116","220099000-3",2021-11-18 11:51:59,606941.095530846,6267947.09437955,"01-sailing"
"117","220099000-3",2021-11-18 11:52:03,606958.4143865,6267953.10109841,"01-sailing"
"118","220099000-3",2021-11-18 11:52:06,606967.540241666,6267957.11853109,"01-sailing"
"119","220099000-3",2021-11-18 11:52:09,606985.8426715,6267963.15028978,"01-sailing"
"120","220099000-3",2021-11-18 11:52:13,607003.099925036,6267969.15563533,"01-sailing"
"121","220099000-3",2021-11-18 11:52:16,607012.276488419,6267971.1699992,"01-sailing"
"122","220099000-3",2021-11-18 11:52:19,607030.578799404,6267977.20195329,"01-sailing"
"123","220099000-3",2021-11-18 11:52:24,607049.971339869,6267981.47989973,"01-sailing"
"124","220099000-3",2021-11-18 11:52:27,607058.80095333,6267985.04458795,"01-sailing"
"125","220099000-3",2021-11-18 11:52:37,607104.832663322,6268001.3570874,"01-sailing"
"126","220099000-3",2021-11-18 11:52:47,607158.738782486,6268017.64727934,"01-sailing"
"127","220099000-3",2021-11-18 11:52:56,607194.297460222,6268029.68600645,"01-sailing"
"128","220099000-3",2021-11-18 11:53:04,607228.827079496,6268043.48063911,"01-sailing"
"129","220099000-3",2021-11-18 11:53:06,607238.000562364,6268045.60678369,"01-sailing"
"130","220099000-3",2021-11-18 11:53:10,607256.302258044,6268051.63972396,"01-sailing"
"131","220099000-3",2021-11-18 11:53:12,607264.385357289,6268055.51996151,"01-sailing"
"132","220099000-3",2021-11-18 11:53:16,607282.732231323,6268059.77242627,"01-sailing"
"133","220099000-3",2021-11-18 11:53:19,607301.081900053,6268063.91368427,"01-sailing"
"134","220099000-3",2021-11-18 11:53:22,607309.271680711,6268066.01498051,"01-sailing"
"135","220099000-3",2021-11-18 11:53:27,607335.656194404,6268075.92860724,"01-sailing"
