"id","t","x","y","label"
"1","219005954-3",2021-11-15 03:37:57,594309.863842796,6398130.71879973,"01-sailing"
"2","219005954-3",2021-11-15 03:38:08,594331.57715493,6398135.01277541,"01-sailing"
"3","219005954-3",2021-11-15 03:38:19,594350.329987213,6398141.01959908,"01-sailing"
"4","219005954-3",2021-11-15 03:38:27,594365.091749742,6398146.93320607,"01-sailing"
"5","219005954-3",2021-11-15 03:38:37,594383.75859074,6398156.61341034,"01-sailing"
"6","219005954-3",2021-11-15 03:38:48,594401.32419279,6398170.05455233,"01-sailing"
"7","219005954-3",2021-11-15 03:38:57,594413.930321341,6398181.48646523,"01-sailing"
"8","219005954-3",2021-11-15 03:39:08,594427.436716788,6398200.28994816,"01-sailing"
"9","219005954-3",2021-11-15 03:39:19,594443.859129999,6398219.27308016,"01-sailing"
"10","219005954-3",2021-11-15 03:39:27,594461.338293442,6398236.38771232,"01-sailing"
"11","219005954-3",2021-11-15 03:39:37,594478.73132759,6398257.17564497,"01-sailing"
"12","219005954-3",2021-11-15 03:39:48,594499.099847844,6398278.14469191,"01-sailing"
"13","219005954-3",2021-11-15 03:39:57,594516.622827385,6398293.36730278,"01-sailing"
"14","219005954-3",2021-11-15 03:40:07,594538.136532246,6398308.68346425,"01-sailing"
"15","219005954-3",2021-11-15 03:40:19,594563.623078263,6398322.31088878,"01-sailing"
"16","219005954-3",2021-11-15 03:40:27,594585.266875416,6398332.06181639,"01-sailing"
"17","219005954-3",2021-11-15 03:40:37,594607.819249277,6398343.72746574,"01-sailing"
"18","219005954-3",2021-11-15 03:40:48,594631.253602335,6398360.9824706,"01-sailing"
"19","219005954-3",2021-11-15 03:40:58,594652.808283956,6398374.51829585,"01-sailing"
"20","219005954-3",2021-11-15 03:41:07,594672.337650038,6398388.00673446,"01-sailing"
"21","219005954-3",2021-11-15 03:41:19,594699.762236435,6398405.35575352,"01-sailing"
"22","219005954-3",2021-11-15 03:41:27,594721.301300771,6398416.99828659,"01-sailing"
"23","219005954-3",2021-11-15 03:41:37,594746.890547471,6398428.73601465,"01-sailing"
"24","219005954-3",2021-11-15 03:41:48,594776.410815653,6398440.56621771,"01-sailing"
"25","219005954-3",2021-11-15 03:41:58,594798.124645306,6398444.75141472,"01-sailing"
"26","219005954-3",2021-11-15 03:42:07,594821.127616935,6398439.72321337,"01-sailing"
"27","219005954-3",2021-11-15 03:42:19,594834.560798961,6398415.8712927,"01-sailing"
"28","219005954-3",2021-11-15 03:42:27,594838.017606328,6398395.57160105,"01-sailing"
"29","219005954-3",2021-11-15 03:42:37,594841.60522024,6398369.70642936,"01-sailing"
"30","219005954-3",2021-11-15 03:42:48,594843.316169402,6398340.01054373,"01-sailing"
"31","219005954-3",2021-11-15 03:42:58,594843.883747207,6398315.85634807,"01-sailing"
"32","219005954-3",2021-11-15 03:43:07,594844.493172534,6398289.92119876,"01-sailing"
"33","219005954-3",2021-11-15 03:43:19,594845.277838001,6398256.52830395,"01-sailing"
"34","219005954-3",2021-11-15 03:43:27,594844.87463361,6398230.56936223,"01-sailing"
"35","219005954-3",2021-11-15 03:43:38,594848.595773312,6398199.02740882,"01-sailing"
"36","219005954-3",2021-11-15 03:43:48,594853.196199096,6398173.18604698,"01-sailing"
"37","219005954-3",2021-11-15 03:43:58,594862.740774568,6398147.46088081,"01-sailing"
"38","219005954-3",2021-11-15 03:44:07,594875.266471798,6398121.69443116,"01-sailing"
"39","219005954-3",2021-11-15 03:44:19,594892.733867373,6398096.15555562,"01-sailing"
"40","219005954-3",2021-11-15 03:44:27,594910.174679073,6398074.29137172,"01-sailing"
"41","219005954-3",2021-11-15 03:44:38,594933.512994442,6398052.56595166,"01-sailing"
"42","219005954-3",2021-11-15 03:44:48,594956.72063766,6398036.40614341,"01-sailing"
"43","219005954-3",2021-11-15 03:44:58,594983.011029866,6398018.42568889,"01-sailing"
"44","219005954-3",2021-11-15 03:45:07,595007.187216153,6398004.18225894,"01-sailing"
"45","219005954-3",2021-11-15 03:45:18,595035.384281113,6397986.2470075,"01-sailing"
"46","219005954-3",2021-11-15 03:45:27,595059.647347735,6397968.33067399,"01-sailing"
"47","219005954-3",2021-11-15 03:45:38,595091.895686451,6397950.49120575,"01-sailing"
"48","219005954-3",2021-11-15 03:45:48,595124.040153258,6397934.5428505,"01-sailing"
"49","219005954-3",2021-11-15 03:45:58,595154.132455386,6397922.22162329,"01-sailing"
"50","219005954-3",2021-11-15 03:46:07,595186.188165278,6397910.05828157,"01-sailing"
"51","219005954-3",2021-11-15 03:46:18,595224.218755121,6397899.81806649,"01-sailing"
"52","219005954-3",2021-11-15 03:46:28,595262.147949421,6397891.35775312,"01-sailing"
"53","219005954-3",2021-11-15 03:46:38,595298.108828207,6397882.96269553,"01-sailing"
"54","219005954-3",2021-11-15 03:46:48,595331.972573526,6397880.08700202,"01-sailing"
"55","219005954-3",2021-11-15 03:46:58,595369.770726773,6397877.19316673,"01-sailing"
"56","219005954-3",2021-11-15 03:47:08,595407.43478018,6397879.97646286,"01-sailing"
"57","219005954-3",2021-11-15 03:47:18,595448.181678486,6397880.93968514,"01-sailing"
"58","219005954-3",2021-11-15 03:47:28,595486.903140764,6397881.85540918,"01-sailing"
"59","219005954-3",2021-11-15 03:47:38,595527.590456214,6397882.81802413,"01-sailing"
"60","219005954-3",2021-11-15 03:47:48,595561.322682435,6397885.50971953,"01-sailing"
"61","219005954-3",2021-11-15 03:47:59,595603.844019094,6397892.08510644,"01-sailing"
"62","219005954-3",2021-11-15 03:48:08,595639.544628158,6397894.71270483,"01-sailing"
"63","219005954-3",2021-11-15 03:48:18,595680.201699964,6397899.46278667,"01-sailing"
"64","219005954-3",2021-11-15 03:48:28,595715.902216321,6397902.09106134,"01-sailing"
"65","219005954-3",2021-11-15 03:48:38,595755.531753889,6397904.9242214,"01-sailing"
"66","219005954-3",2021-11-15 03:48:48,595793.254972294,6397907.71253479,"01-sailing"
"67","219005954-3",2021-11-15 03:48:59,595835.820700002,6397912.3981137,"01-sailing"
"68","219005954-3",2021-11-15 03:49:08,595871.476106227,6397916.9200228,"01-sailing"
"69","219005954-3",2021-11-15 03:49:18,595908.141504469,6397921.57761696,"01-sailing"
"70","219005954-3",2021-11-15 03:49:28,595947.788018856,6397926.19502965,"01-sailing"
"71","219005954-3",2021-11-15 03:49:38,595988.342593635,6397932.72775199,"01-sailing"
"72","219005954-3",2021-11-15 03:49:47,596023.997693331,6397937.25101146,"01-sailing"
"73","219005954-3",2021-11-15 03:49:59,596071.476789615,6397945.84262486,"01-sailing"
"74","219005954-3",2021-11-15 03:50:08,596108.099352294,6397952.28298582,"01-sailing"
"75","219005954-3",2021-11-15 03:50:18,596147.640759991,6397958.79320291,"01-sailing"
"76","219005954-3",2021-11-15 03:50:28,596184.263105791,6397965.23425709,"01-sailing"
"77","219005954-3",2021-11-15 03:50:38,596226.79726344,6397973.70989676,"01-sailing"
"78","219005954-3",2021-11-15 03:50:47,596259.34058052,6397983.72969428,"01-sailing"
"79","219005954-3",2021-11-15 03:50:59,596305.585616116,6398001.53857506,"01-sailing"
"80","219005954-3",2021-11-15 03:51:08,596342.119699671,6398011.65426601,"01-sailing"
"81","219005954-3",2021-11-15 03:51:18,596378.503682206,6398025.55337345,"01-sailing"
"82","219005954-3",2021-11-15 03:51:28,596415.91713152,6398041.25936603,"01-sailing"
"83","219005954-3",2021-11-15 03:51:38,596449.234391472,6398058.76117338,"01-sailing"
"84","219005954-3",2021-11-15 03:51:47,596485.67717334,6398072.66267831,"01-sailing"
"85","219005954-3",2021-11-15 03:51:59,596528.896580312,6398092.29519885,"01-sailing"
"86","219005954-3",2021-11-15 03:52:07,596562.184646711,6398113.47256855,"01-sailing"
"87","219005954-3",2021-11-15 03:52:18,596599.31327985,6398138.52880454,"01-sailing"
"88","219005954-3",2021-11-15 03:52:28,596630.456340467,6398167.1174025,"01-sailing"
"89","219005954-3",2021-11-15 03:52:38,596664.517740351,6398195.77614412,"01-sailing"
"90","219005954-3",2021-11-15 03:52:47,596690.834945969,6398216.78769552,"01-sailing"
"91","219005954-3",2021-11-15 03:52:59,596730.71874872,6398251.15514711,"01-sailing"
"92","219005954-3",2021-11-15 03:53:07,596757.035247434,6398272.16713823,"01-sailing"
"93","219005954-3",2021-11-15 03:53:28,596828.23452426,6398327.77902525,"01-sailing"
"94","219005954-3",2021-11-15 03:53:38,596863.396580194,6398352.6792672,"01-sailing"
"95","219005954-3",2021-11-15 03:53:47,596896.635335632,6398375.75168936,"01-sailing"
"96","219005954-3",2021-11-15 03:53:58,596933.759495185,6398400.81105205,"01-sailing"
"97","219005954-3",2021-11-15 03:54:07,596968.874808346,6398427.60447774,"01-sailing"
"98","219005954-3",2021-11-15 03:54:18,597003.986980655,6398454.50952306,"01-sailing"
"99","219005954-3",2021-11-15 03:54:28,597041.021438792,6398483.24307931,"01-sailing"
"100","219005954-3",2021-11-15 03:54:38,597078.160446905,6398510.08616455,"01-sailing"
"101","219005954-3",2021-11-15 03:54:47,597108.404551452,6398531.1950443,"01-sailing"
"102","219005954-3",2021-11-15 03:54:58,597146.492982159,6398558.17300712,"01-sailing"
"103","219005954-3",2021-11-15 03:55:07,597179.685558617,6398583.02873794,"01-sailing"
"104","219005954-3",2021-11-15 03:55:18,597221.675127157,6398613.77670265,"01-sailing"
"105","219005954-3",2021-11-15 03:55:28,597255.817072048,6398638.76733572,"01-sailing"
"106","219005954-3",2021-11-15 03:55:38,597291.895090793,6398667.48026864,"01-sailing"
"107","219005954-3",2021-11-15 03:55:47,597320.125802071,6398690.435627,"01-sailing"
"108","219005954-3",2021-11-15 03:55:58,597358.079747264,6398722.86974767,"01-sailing"
"109","219005954-3",2021-11-15 03:56:07,597391.26698325,6398747.83855756,"01-sailing"
"110","219005954-3",2021-11-15 03:56:18,597427.32918554,6398774.65903799,"01-sailing"
"111","219005954-3",2021-11-15 03:56:28,597460.472558708,6398801.40936595,"01-sailing"
"112","219005954-3",2021-11-15 03:56:38,597500.432760698,6398832.1113775,"01-sailing"
"113","219005954-3",2021-11-15 03:56:48,597530.597309584,6398858.79034611,"01-sailing"
"114","219005954-3",2021-11-15 03:56:58,597568.636782226,6398887.55329857,"01-sailing"
"115","219005954-3",2021-11-15 03:57:08,597604.71034877,6398916.26907897,"01-sailing"
"116","219005954-3",2021-11-15 03:57:17,597632.891755307,6398941.1189127,"01-sailing"
"117","219005954-3",2021-11-15 03:57:28,597670.883923571,6398971.77509317,"01-sailing"
"118","219005954-3",2021-11-15 03:57:38,597705.989384509,6398998.57504417,"01-sailing"
"119","219005954-3",2021-11-15 03:57:48,597738.159769923,6399023.52224326,"01-sailing"
"120","219005954-3",2021-11-15 03:57:58,597774.230912876,6399052.23956692,"01-sailing"
"121","219005954-3",2021-11-15 03:58:08,597809.289122305,6399080.93267868,"01-sailing"
"122","219005954-3",2021-11-15 03:58:17,597838.526405671,6399103.9162708,"01-sailing"
"123","219005954-3",2021-11-15 03:58:28,597872.571300657,6399132.58539537,"01-sailing"
"124","219005954-3",2021-11-15 03:58:38,597911.529026703,6399165.04937675,"01-sailing"
"125","219005954-3",2021-11-15 03:58:48,597940.71918737,6399189.92596859,"01-sailing"
"126","219005954-3",2021-11-15 03:58:58,597977.740231086,6399218.66827333,"01-sailing"
"127","219005954-3",2021-11-15 03:59:08,598011.829127567,6399245.44635038,"01-sailing"
"128","219005954-3",2021-11-15 03:59:17,598042.122415273,6399266.56379128,"01-sailing"
"129","219005954-3",2021-11-15 03:59:28,598084.098318979,6399297.32088452,"01-sailing"
"130","219005954-3",2021-11-15 03:59:38,598119.152191084,6399326.01673841,"01-sailing"
"131","219005954-3",2021-11-15 03:59:48,598153.282567712,6399351.0150957,"01-sailing"
"132","219005954-3",2021-11-15 03:59:58,598186.46243455,6399375.87925159,"01-sailing"
"133","219005954-3",2021-11-15 04:00:08,598222.467685836,6399404.59920585,"01-sailing"
"134","219005954-3",2021-11-15 04:00:17,598250.747485889,6399427.56264392,"01-sailing"
"135","219005954-3",2021-11-15 04:00:28,598289.729249356,6399456.3557155,"01-sailing"
"136","219005954-3",2021-11-15 04:00:38,598326.84831778,6399483.32179535,"01-sailing"
"137","219005954-3",2021-11-15 04:00:48,598358.967585962,6399510.054967,"01-sailing"
"138","219005954-3",2021-11-15 04:00:58,598394.924263533,6399540.66873146,"01-sailing"
"139","219005954-3",2021-11-15 04:01:08,598429.113384663,6399565.55960615,"01-sailing"
"140","219005954-3",2021-11-15 04:01:17,598455.320113792,6399590.3673543,"01-sailing"
"141","219005954-3",2021-11-15 04:01:28,598490.322600255,6399620.9587356,"01-sailing"
"142","219005954-3",2021-11-15 04:01:38,598520.368915931,6399649.53603591,"01-sailing"
"143","219005954-3",2021-11-15 04:01:48,598555.373109269,6399680.01668511,"01-sailing"
"144","219005954-3",2021-11-15 04:01:58,598591.432557827,6399708.74144852,"01-sailing"
"145","219005954-3",2021-11-15 04:02:08,598625.420719002,6399739.3092883,"01-sailing"
"146","219005954-3",2021-11-15 04:02:18,598655.571002007,6399765.99683117,"01-sailing"
"147","219005954-3",2021-11-15 04:02:28,598691.62896528,6399794.72250744,"01-sailing"
"148","219005954-3",2021-11-15 04:02:38,598721.716125507,6399821.52040633,"01-sailing"
"149","219005954-3",2021-11-15 04:02:48,598756.760890708,6399850.22190519,"01-sailing"
"150","219005954-3",2021-11-15 04:02:57,598787.968028966,6399875.04299624,"01-sailing"
"151","219005954-3",2021-11-15 04:03:09,598825.942605669,6399905.71025425,"01-sailing"
"152","219005954-3",2021-11-15 04:03:18,598858.055184276,6399932.44747707,"01-sailing"
