"id","t","x","y","label"
"1","219025739-5",2021-11-17 05:57:41,563847.527980545,6174926.65067552,"01-sailing"
"2","219025739-5",2021-11-17 05:57:45,563839.553035572,6174934.88201299,"01-sailing"
"3","219025739-5",2021-11-17 05:57:48,563833.550025678,6174941.47261697,"01-sailing"
"4","219025739-5",2021-11-17 05:57:51,563827.490735767,6174947.61716569,"01-sailing"
"5","219025739-5",2021-11-17 05:57:55,563818.818318457,6174956.28355824,"01-sailing"
"6","219025739-5",2021-11-17 05:57:58,563812.802326417,6174963.76447655,"01-sailing"
"7","219025739-5",2021-11-17 05:58:01,563807.285657053,6174971.47533635,"01-sailing"
"8","219025739-5",2021-11-17 05:58:05,563802.272447116,6174983.42334293,"01-sailing"
"9","219025739-5",2021-11-17 05:58:07,563801.11159346,6174989.75098834,"01-sailing"
"10","219025739-5",2021-11-17 05:58:10,563800.348102545,6174998.97850452,"01-sailing"
"11","219025739-5",2021-11-17 05:58:15,563800.053822043,6175014.78016159,"01-sailing"
"12","219025739-5",2021-11-17 05:58:19,563799.615093219,6175027.57434318,"01-sailing"
"13","219025739-5",2021-11-17 05:58:21,563799.522183115,6175033.91763143,"01-sailing"
"14","219025739-5",2021-11-17 05:58:25,563799.247463421,6175048.38386016,"01-sailing"
"15","219025739-5",2021-11-17 05:58:28,563799.142392025,6175059.8472138,"01-sailing"
"16","219025739-5",2021-11-17 05:58:35,563798.570883821,6175085.99660834,"01-sailing"
"17","219025739-5",2021-11-17 05:58:38,563800.798246714,6175096.93757833,"01-sailing"
"18","219025739-5",2021-11-17 05:58:42,563805.807537496,6175106.69489477,"01-sailing"
"19","219025739-5",2021-11-17 05:58:45,563812.469643863,6175115.14071579,"01-sailing"
"20","219025739-5",2021-11-17 05:58:48,563822.998727265,6175125.53547237,"01-sailing"
"21","219025739-5",2021-11-17 05:58:54,563841.998397467,6175136.72226097,"01-sailing"
"22","219025739-5",2021-11-17 05:58:58,563855.76124328,6175140.81984718,"01-sailing"
"23","219025739-5",2021-11-17 05:59:01,563866.855532882,6175142.65215378,"01-sailing"
"24","219025739-5",2021-11-17 05:59:05,563881.412955635,6175143.97873047,"01-sailing"
"25","219025739-5",2021-11-17 05:59:07,563888.686767051,6175144.97589436,"01-sailing"
"26","219025739-5",2021-11-17 05:59:11,563899.906669582,6175146.81012814,"01-sailing"
"27","219025739-5",2021-11-17 05:59:15,563919.081557846,6175150.31945933,"01-sailing"
"28","219025739-5",2021-11-17 05:59:19,563934.429437159,6175153.43876974,"01-sailing"
"29","219025739-5",2021-11-17 05:59:22,563945.515496676,6175155.82770592,"01-sailing"
"30","219025739-5",2021-11-17 05:59:25,563952.90837523,6175157.27196477,"01-sailing"
"31","219025739-5",2021-11-17 05:59:35,563993.448394184,6175164.87991028,"01-sailing"
"32","219025739-5",2021-11-17 05:59:38,564004.283125153,6175167.26530478,"01-sailing"
"33","219025739-5",2021-11-17 05:59:40,564011.609878344,6175168.93131194,"01-sailing"
"34","219025739-5",2021-11-17 05:59:42,564019.123442916,6175170.71138709,"01-sailing"
"35","219025739-5",2021-11-17 05:59:44,564026.446913377,6175172.59999076,"01-sailing"
"36","219025739-5",2021-11-17 05:59:48,564040.62402158,6175174.14413167,"01-sailing"
"37","219025739-5",2021-11-17 05:59:51,564051.251622231,6175173.52123411,"01-sailing"
"38","219025739-5",2021-11-17 05:59:55,564064.857836186,6175171.16121578,"01-sailing"
"39","219025739-5",2021-11-17 05:59:58,564074.952833742,6175168.30434584,"01-sailing"
"40","219025739-5",2021-11-17 06:00:01,564081.90041796,6175165.84643089,"01-sailing"
"41","219025739-5",2021-11-17 06:00:05,564097.367102903,6175156.61267698,"01-sailing"
"42","219025739-5",2021-11-17 06:00:07,564102.775394361,6175152.01725619,"01-sailing"
"43","219025739-5",2021-11-17 06:00:11,564111.793225243,6175141.24161998,"01-sailing"
"44","219025739-5",2021-11-17 06:00:14,564118.758328565,6175133.32983891,"01-sailing"
"45","219025739-5",2021-11-17 06:00:18,564128.65241427,6175122.78975507,"01-sailing"
"46","219025739-5",2021-11-17 06:00:25,564146.389563947,6175104.4621923,"01-sailing"
"47","219025739-5",2021-11-17 06:00:28,564153.733338056,6175096.44473182,"01-sailing"
"48","219025739-5",2021-11-17 06:00:32,564163.75486732,6175085.79529189,"01-sailing"
"49","219025739-5",2021-11-17 06:00:34,564168.857419143,6175080.63889721,"01-sailing"
"50","219025739-5",2021-11-17 06:00:39,564181.178217717,6175067.46324287,"01-sailing"
"51","219025739-5",2021-11-17 06:00:40,564183.417877649,6175064.7134981,"01-sailing"
"52","219025739-5",2021-11-17 06:00:48,564201.650994446,6175042.60892498,"01-sailing"
"53","219025739-5",2021-11-17 06:00:51,564208.808154407,6175034.47749324,"01-sailing"
