"id","t","x","y","label"
"1","219941000-1",2021-11-14 00:00:04,507512.366690664,6365480.49713029,"01-fishing"
"2","219941000-1",2021-11-14 00:00:15,507553.995196924,6365502.61596879,"01-fishing"
"3","219941000-1",2021-11-14 00:00:25,507586.38885161,6365518.2613078,"01-fishing"
"4","219941000-1",2021-11-14 00:00:35,507626.580572475,6365537.70645996,"01-fishing"
"5","219941000-1",2021-11-14 00:00:45,507662.330124351,6365556.4757285,"01-fishing"
"6","219941000-1",2021-11-14 00:00:55,507694.241981262,6365572.45499244,"01-fishing"
"7","219941000-1",2021-11-14 00:01:04,507726.813614161,6365588.65840244,"01-fishing"
"8","219941000-1",2021-11-14 00:01:15,507770.303438836,6365609.55842329,"01-fishing"
"9","219941000-1",2021-11-14 00:01:25,507801.012593933,6365626.09285283,"01-fishing"
"10","219941000-1",2021-11-14 00:01:35,507839.700597735,6365645.87120847,"01-fishing"
"11","219941000-1",2021-11-14 00:01:44,507872.572340437,6365661.51974599,"01-fishing"
"12","219941000-1",2021-11-14 00:01:55,507908.078660131,6365680.73600041,"01-fishing"
"13","219941000-1",2021-11-14 00:02:04,507939.449750857,6365695.93687815,"01-fishing"
"14","219941000-1",2021-11-14 00:02:15,507980.956721845,6365716.50132609,"01-fishing"
"15","219941000-1",2021-11-14 00:02:24,508009.870275326,6365729.36015181,"01-fishing"
"16","219941000-1",2021-11-14 00:02:35,508051.736562759,6365750.03735093,"01-fishing"
"17","219941000-1",2021-11-14 00:02:44,508084.546618443,6365765.68748072,"01-fishing"
"18","219941000-1",2021-11-14 00:02:55,508119.513133096,6365783.67995593,"01-fishing"
"19","219941000-1",2021-11-14 00:03:04,508151.903508347,6365798.77317752,"01-fishing"
"20","219941000-1",2021-11-14 00:03:15,508192.568739178,6365818.89281155,"01-fishing"
"21","219941000-1",2021-11-14 00:03:24,508220.45758285,6365833.08695908,"01-fishing"
"22","219941000-1",2021-11-14 00:03:35,508263.341240561,6365854.325004,"01-fishing"
"23","219941000-1",2021-11-14 00:03:44,508296.267007036,6365871.31295808,"01-fishing"
"24","219941000-1",2021-11-14 00:03:55,508331.831593951,6365889.53112269,"01-fishing"
"25","219941000-1",2021-11-14 00:04:04,508363.198594633,6365905.18055619,"01-fishing"
"26","219941000-1",2021-11-14 00:04:15,508404.998966347,6365926.97449358,"01-fishing"
