"id","t","x","y","label"
"1","219013885-2",2021-11-14 04:13:44,594454.88822336,6398188.5700889,"01-sailing"
"2","219013885-2",2021-11-14 04:13:47,594456.104921684,6398192.60790745,"01-sailing"
"3","219013885-2",2021-11-14 04:13:50,594459.478352129,6398201.26239818,"01-sailing"
"4","219013885-2",2021-11-14 04:13:53,594461.453777133,6398205.98619896,"01-sailing"
"5","219013885-2",2021-11-14 04:13:57,594465.697234411,6398215.66339355,"01-sailing"
"6","219013885-2",2021-11-14 04:14:03,594472.361336426,6398231.41126995,"01-sailing"
"7","219013885-2",2021-11-14 04:14:07,594476.68739466,6398242.64960232,"01-sailing"
"8","219013885-2",2021-11-14 04:14:13,594485.352826128,6398262.00821367,"01-sailing"
"9","219013885-2",2021-11-14 04:14:20,594496.660640154,6398275.41468592,"01-sailing"
"10","219013885-2",2021-11-14 04:14:23,594503.196460238,6398281.35898783,"01-sailing"
"11","219013885-2",2021-11-14 04:14:27,594512.557514803,6398288.8172756,"01-sailing"
"12","219013885-2",2021-11-14 04:14:30,594522.402876611,6398295.95281542,"01-sailing"
"13","219013885-2",2021-11-14 04:14:34,594532.799931727,6398302.43307658,"01-sailing"
"14","219013885-2",2021-11-14 04:14:37,594537.966057225,6398305.78382953,"01-sailing"
"15","219013885-2",2021-11-14 04:14:43,594556.473510643,6398317.13170142,"01-sailing"
"16","219013885-2",2021-11-14 04:14:47,594567.582627594,6398323.74010824,"01-sailing"
"17","219013885-2",2021-11-14 04:15:00,594602.458440823,6398343.60181289,"01-sailing"
"18","219013885-2",2021-11-14 04:15:03,594611.457010984,6398348.71305601,"01-sailing"
"19","219013885-2",2021-11-14 04:15:07,594623.456809262,6398355.45387191,"01-sailing"
"20","219013885-2",2021-11-14 04:15:10,594632.577065527,6398360.45664577,"01-sailing"
"21","219013885-2",2021-11-14 04:15:17,594653.50786518,6398372.6413957,"01-sailing"
"22","219013885-2",2021-11-14 04:15:20,594662.438911875,6398378.08528622,"01-sailing"
"23","219013885-2",2021-11-14 04:15:33,594703.440018627,6398403.54874028,"01-sailing"
"24","219013885-2",2021-11-14 04:15:43,594732.928187937,6398421.83738176,"01-sailing"
"25","219013885-2",2021-11-14 04:15:53,594762.342974241,6398436.89476394,"01-sailing"
"26","219013885-2",2021-11-14 04:15:57,594773.790037836,6398440.50467647,"01-sailing"
"27","219013885-2",2021-11-14 04:16:00,594787.111266301,6398441.70847262,"01-sailing"
"28","219013885-2",2021-11-14 04:16:03,594793.564997134,6398440.96907515,"01-sailing"
"29","219013885-2",2021-11-14 04:16:07,594806.446894074,6398438.04188603,"01-sailing"
"30","219013885-2",2021-11-14 04:16:08,594812.921553831,6398436.4120419,"01-sailing"
"31","219013885-2",2021-11-14 04:16:10,594816.161500689,6398435.48581404,"01-sailing"
"32","219013885-2",2021-11-14 04:16:14,594830.520615718,6398428.0271878,"01-sailing"
"33","219013885-2",2021-11-14 04:16:17,594835.260710259,6398424.1292017,"01-sailing"
"34","219013885-2",2021-11-14 04:16:20,594842.053317755,6398414.04266785,"01-sailing"
"35","219013885-2",2021-11-14 04:16:22,594843.136519794,6398411.06110094,"01-sailing"
"36","219013885-2",2021-11-14 04:16:27,594846.427162828,6398392.76219087,"01-sailing"
"37","219013885-2",2021-11-14 04:16:33,594846.846271815,6398372.3911227,"01-sailing"
"38","219013885-2",2021-11-14 04:16:37,594846.558684055,6398361.80410745,"01-sailing"
