"id","t","x","y","label"
"1","219006113-3",2021-11-16 04:42:49,628007.105400438,6355124.2653422,"01-sailing"
"2","219006113-3",2021-11-16 04:42:53,628000.466400497,6355126.50867899,"01-sailing"
"3","219006113-3",2021-11-16 04:42:57,627993.541386629,6355130.19126212,"01-sailing"
"4","219006113-3",2021-11-16 04:43:00,627990.277439074,6355132.42865271,"01-sailing"
"5","219006113-3",2021-11-16 04:43:03,627983.671966683,6355137.45800666,"01-sailing"
"6","219006113-3",2021-11-16 04:43:06,627979.127427731,6355142.10615428,"01-sailing"
"7","219006113-3",2021-11-16 04:43:10,627975.866833035,6355150.02494493,"01-sailing"
"8","219006113-3",2021-11-16 04:43:14,627973.541737464,6355158.86413957,"01-sailing"
"9","219006113-3",2021-11-16 04:43:16,627973.523105773,6355163.31946709,"01-sailing"
"10","219006113-3",2021-11-16 04:43:19,627975.120715343,6355170.05323279,"01-sailing"
"11","219006113-3",2021-11-16 04:43:22,627978.438842066,6355175.72676391,"01-sailing"
"12","219006113-3",2021-11-16 04:43:26,627984.190627773,6355182.59029661,"01-sailing"
"13","219006113-3",2021-11-16 04:43:30,627991.217140286,6355189.1594665,"01-sailing"
"14","219006113-3",2021-11-16 04:43:34,627999.167573038,6355195.08912729,"01-sailing"
"15","219006113-3",2021-11-16 04:43:36,628003.787107227,6355197.68420171,"01-sailing"
"16","219006113-3",2021-11-16 04:43:40,628012.835110682,6355203.20259055,"01-sailing"
"17","219006113-3",2021-11-16 04:43:43,628017.270534094,6355205.90332625,"01-sailing"
"18","219006113-3",2021-11-16 04:43:47,628026.16092423,6355214.53596004,"01-sailing"
"19","219006113-3",2021-11-16 04:43:49,628028.858417348,6355218.85336962,"01-sailing"
"20","219006113-3",2021-11-16 04:43:53,628034.179269496,6355227.93146951,"01-sailing"
"21","219006113-3",2021-11-16 04:43:57,628036.347495553,6355235.68567775,"01-sailing"
"22","219006113-3",2021-11-16 04:43:59,628039.422261958,6355243.35682062,"01-sailing"
"23","219006113-3",2021-11-16 04:44:03,628043.022544605,6355253.49514259,"01-sailing"
"24","219006113-3",2021-11-16 04:44:07,628048.584133548,6355262.58078879,"01-sailing"
"25","219006113-3",2021-11-16 04:44:09,628051.766682157,6355266.80197842,"01-sailing"
"26","219006113-3",2021-11-16 04:44:14,628061.702274235,6355276.69274365,"01-sailing"
"27","219006113-3",2021-11-16 04:44:19,628073.330491711,6355286.41365138,"01-sailing"
"28","219006113-3",2021-11-16 04:44:22,628080.802460628,6355292.21712995,"01-sailing"
"29","219006113-3",2021-11-16 04:44:26,628089.922900175,6355301.19130291,"01-sailing"
"30","219006113-3",2021-11-16 04:44:30,628098.296496002,6355310.92193196,"01-sailing"
"31","219006113-3",2021-11-16 04:44:34,628104.34646751,6355319.80013786,"01-sailing"
"32","219006113-3",2021-11-16 04:44:37,628109.952714138,6355333.23179399,"01-sailing"
"33","219006113-3",2021-11-16 04:44:39,628110.937541338,6355340.28065951,"01-sailing"
"34","219006113-3",2021-11-16 04:44:43,628111.559748933,6355351.21711406,"01-sailing"
"35","219006113-3",2021-11-16 04:44:46,628109.234087278,6355365.84891792,"01-sailing"
"36","219006113-3",2021-11-16 04:44:50,628107.011443967,6355381.04093381,"01-sailing"
"37","219006113-3",2021-11-16 04:44:53,628105.098178317,6355392.12090085,"01-sailing"
"38","219006113-3",2021-11-16 04:44:55,628103.831140168,6355399.87913729,"01-sailing"
"39","219006113-3",2021-11-16 04:45:00,628100.821026185,6355419.05685799,"01-sailing"
"40","219006113-3",2021-11-16 04:45:03,628098.649580097,6355430.685744,"01-sailing"
"41","219006113-3",2021-11-16 04:45:05,628097.315399121,6355438.66467836,"01-sailing"
"42","219006113-3",2021-11-16 04:45:09,628094.41668171,6355454.2811516,"01-sailing"
