"id","t","x","y","label"
"1","219026172-2",2021-11-15 22:10:26,557602.288361372,6383809.12832357,"01-sailing"
"2","219026172-2",2021-11-15 22:10:30,557599.271170611,6383811.08962919,"01-sailing"
"3","219026172-2",2021-11-15 22:10:33,557597.451057556,6383812.95659274,"01-sailing"
"4","219026172-2",2021-11-15 22:10:36,557595.800786592,6383815.49401855,"01-sailing"
"5","219026172-2",2021-11-15 22:10:40,557593.183059798,6383818.79710034,"01-sailing"
"6","219026172-2",2021-11-15 22:10:43,557590.931887001,6383821.54867968,"01-sailing"
"7","219026172-2",2021-11-15 22:10:47,557587.887844293,6383825.40242034,"01-sailing"
"8","219026172-2",2021-11-15 22:10:50,557584.971257781,6383828.70126434,"01-sailing"
"9","219026172-2",2021-11-15 22:10:56,557577.576064453,6383835.83349434,"01-sailing"
"10","219026172-2",2021-11-15 22:11:00,557574.061750472,6383839.12386154,"01-sailing"
"11","219026172-2",2021-11-15 22:11:03,557570.481348198,6383842.85866031,"01-sailing"
"12","219026172-2",2021-11-15 22:11:07,557566.524929221,6383847.81288384,"01-sailing"
"13","219026172-2",2021-11-15 22:11:10,557563.002735823,6383851.65985668,"01-sailing"
"14","219026172-2",2021-11-15 22:11:13,557559.24461197,6383855.28080133,"01-sailing"
"15","219026172-2",2021-11-15 22:11:16,557554.334993371,6383859.99882723,"01-sailing"
"16","219026172-2",2021-11-15 22:11:26,557541.924984735,6383870.84558449,"01-sailing"
"17","219026172-2",2021-11-15 22:11:36,557527.569130024,6383884.00295566,"01-sailing"
"18","219026172-2",2021-11-15 22:11:47,557513.480667474,6383899.39099982,"01-sailing"
"19","219026172-2",2021-11-15 22:11:56,557499.530793319,6383913.44495629,"01-sailing"
"20","219026172-2",2021-11-15 22:12:00,557495.59030729,6383917.28605612,"01-sailing"
"21","219026172-2",2021-11-15 22:12:03,557491.756752438,6383922.01940818,"01-sailing"
"22","219026172-2",2021-11-15 22:12:07,557488.251867997,6383928.87291258,"01-sailing"
"23","219026172-2",2021-11-15 22:12:10,557487.10495838,6383933.86703039,"01-sailing"
"24","219026172-2",2021-11-15 22:12:13,557485.817996212,6383940.30660462,"01-sailing"
"25","219026172-2",2021-11-15 22:12:17,557486.047443226,6383945.20888751,"01-sailing"
"26","219026172-2",2021-11-15 22:12:20,557487.06024506,6383949.67690615,"01-sailing"
"27","219026172-2",2021-11-15 22:12:23,557488.886194977,6383955.8265742,"01-sailing"
"28","219026172-2",2021-11-15 22:12:26,557490.168058619,6383958.18291648,"01-sailing"
"29","219026172-2",2021-11-15 22:12:30,557493.26500012,6383963.23718513,"01-sailing"
"30","219026172-2",2021-11-15 22:12:33,557497.697440681,6383966.8629462,"01-sailing"
"31","219026172-2",2021-11-15 22:12:36,557500.24082815,6383968.79180816,"01-sailing"
"32","219026172-2",2021-11-15 22:12:40,557505.212785749,6383972.31388433,"01-sailing"
"33","219026172-2",2021-11-15 22:12:43,557509.239426126,6383975.04317227,"01-sailing"
"34","219026172-2",2021-11-15 22:12:50,557520.218372821,6383980.7659316,"01-sailing"
"35","219026172-2",2021-11-15 22:12:53,557527.515098163,6383984.76637062,"01-sailing"
"36","219026172-2",2021-11-15 22:12:56,557533.089470825,6383987.96300095,"01-sailing"
"37","219026172-2",2021-11-15 22:13:00,557539.377941395,6383991.3924524,"01-sailing"
"38","219026172-2",2021-11-15 22:13:03,557545.606629407,6383994.82106567,"01-sailing"
"39","219026172-2",2021-11-15 22:13:07,557554.631953156,6383999.18010413,"01-sailing"
"40","219026172-2",2021-11-15 22:13:10,557561.459915433,6384002.50590411,"01-sailing"
"41","219026172-2",2021-11-15 22:13:13,557570.552877399,6384006.30923023,"01-sailing"
"42","219026172-2",2021-11-15 22:13:17,557577.382395169,6384009.52373794,"01-sailing"
"43","219026172-2",2021-11-15 22:13:20,557582.508266311,6384014.82956308,"01-sailing"
"44","219026172-2",2021-11-15 22:13:23,557585.708787499,6384020.99879316,"01-sailing"
"45","219026172-2",2021-11-15 22:13:26,557588.00798391,6384027.48925401,"01-sailing"
