"id","t","x","y","label"
"1","219001682-2",2021-11-14 03:10:57,557093.426443308,6383678.67931367,"01-sailing"
"2","219001682-2",2021-11-14 03:11:07,557081.010384833,6383681.51080164,"01-sailing"
"3","219001682-2",2021-11-14 03:11:17,557082.78620047,6383678.52957347,"01-sailing"
"4","219001682-2",2021-11-14 03:11:26,557094.897357652,6383680.37013645,"01-sailing"
"5","219001682-2",2021-11-14 03:11:37,557102.321550522,6383696.6191344,"01-sailing"
"6","219001682-2",2021-11-14 03:11:46,557107.104561784,6383713.61035407,"01-sailing"
"7","219001682-2",2021-11-14 03:11:57,557113.127368973,6383735.96342219,"01-sailing"
"8","219001682-2",2021-11-14 03:12:17,557140.576946828,6383769.41838492,"01-sailing"
"9","219001682-2",2021-11-14 03:12:26,557156.400664099,6383783.55899086,"01-sailing"
"10","219001682-2",2021-11-14 03:12:37,557176.488836011,6383800.54330341,"01-sailing"
"11","219001682-2",2021-11-14 03:12:46,557192.957270621,6383815.58387655,"01-sailing"
"12","219001682-2",2021-11-14 03:12:57,557215.149794908,6383831.70732693,"01-sailing"
"13","219001682-2",2021-11-14 03:13:07,557235.279891141,6383845.68631313,"01-sailing"
"14","219001682-2",2021-11-14 03:13:17,557254.072823721,6383861.20530888,"01-sailing"
"15","219001682-2",2021-11-14 03:13:26,557271.987867156,6383875.37590173,"01-sailing"
"16","219001682-2",2021-11-14 03:13:37,557295.199045668,6383891.2915039,"01-sailing"
"17","219001682-2",2021-11-14 03:13:46,557315.264078146,6383901.37302733,"01-sailing"
"18","219001682-2",2021-11-14 03:13:57,557340.378289333,6383909.52187827,"01-sailing"
"19","219001682-2",2021-11-14 03:14:07,557362.941145865,6383907.83674902,"01-sailing"
"20","219001682-2",2021-11-14 03:14:16,557383.015591659,6383904.55775928,"01-sailing"
"21","219001682-2",2021-11-14 03:14:26,557404.94462228,6383901.19377269,"01-sailing"
"22","219001682-2",2021-11-14 03:14:37,557416.320475235,6383900.0186831,"01-sailing"
"23","219001682-2",2021-11-14 03:14:46,557419.575028164,6383898.17194586,"01-sailing"
"24","219001682-2",2021-11-14 03:14:57,557422.038346122,6383897.31608423,"01-sailing"
"25","219001682-2",2021-11-14 03:15:07,557422.261681066,6383898.43266159,"01-sailing"
"26","219001682-2",2021-11-14 03:15:16,557421.970693285,6383897.87183438,"01-sailing"
"27","219001682-2",2021-11-14 03:15:26,557421.424852993,6383898.42081516,"01-sailing"
"28","219001682-2",2021-11-14 03:15:37,557421.055181418,6383899.19497303,"01-sailing"
"29","219001682-2",2021-11-14 03:15:46,557421.712689064,6383899.20428086,"01-sailing"
"30","219001682-2",2021-11-14 03:15:57,557422.552668764,6383898.99348882,"01-sailing"
"31","219001682-2",2021-11-14 03:16:07,557423.748137273,6383899.01041268,"01-sailing"
"32","219001682-2",2021-11-14 03:16:16,557425.445432771,6383897.36431771,"01-sailing"
"33","219001682-2",2021-11-14 03:16:26,557424.231052496,6383898.68322453,"01-sailing"
"34","219001682-2",2021-11-14 03:16:38,557423.205448708,6383899.33675469,"01-sailing"
"35","219001682-2",2021-11-14 03:16:46,557422.420514786,6383899.88235057,"01-sailing"
"36","219001682-2",2021-11-14 03:16:57,557422.302543849,6383899.76933894,"01-sailing"
"37","219001682-2",2021-11-14 03:17:07,557422.544789294,6383899.55008514,"01-sailing"
"38","219001682-2",2021-11-14 03:17:16,557422.599835023,6383899.88488912,"01-sailing"
"39","219001682-2",2021-11-14 03:17:26,557422.406331767,6383900.88422396,"01-sailing"
"40","219001682-2",2021-11-14 03:17:38,557422.895550277,6383900.11175859,"01-sailing"
"41","219001682-2",2021-11-14 03:17:47,557423.147251198,6383899.22458924,"01-sailing"
"42","219001682-2",2021-11-14 03:17:57,557423.505891731,6383899.22966641,"01-sailing"
"43","219001682-2",2021-11-14 03:18:07,557425.860694951,6383897.59287985,"01-sailing"
"44","219001682-2",2021-11-14 03:18:16,557426.824950145,6383897.04982337,"01-sailing"
"45","219001682-2",2021-11-14 03:18:28,557426.832830196,6383896.49322705,"01-sailing"
"46","219001682-2",2021-11-14 03:18:38,557426.458429415,6383897.60134222,"01-sailing"
"47","219001682-2",2021-11-14 03:18:47,557426.206727677,6383898.48851137,"01-sailing"
"48","219001682-2",2021-11-14 03:18:57,557425.91574044,6383897.92768387,"01-sailing"
